Timestamp,Millis,Myo0,Myo1,Myo2,Myo3,Myo4,Myo5,Myo6,Myo7
Mon Dec 02 21:09:27 2024,157,52,45,106,140,56,66,136,49
Mon Dec 02 21:09:27 2024,158,45,38,228,192,60,116,200,50
Mon Dec 02 21:09:27 2024,158,49,44,272,109,69,156,123,53
Mon Dec 02 21:09:27 2024,159,51,52,182,191,62,154,163,59
Mon Dec 02 21:09:27 2024,187,46,53,247,81,68,135,90,56
Mon Dec 02 21:09:27 2024,188,44,54,192,114,56,56,93,60
Mon Dec 02 21:09:27 2024,189,50,55,320,177,58,71,245,54
Mon Dec 02 21:09:27 2024,189,45,49,180,177,58,140,139,58
Mon Dec 02 21:09:27 2024,219,45,44,100,189,62,84,95,50
Mon Dec 02 21:09:27 2024,220,47,52,139,75,63,116,98,57
Mon Dec 02 21:09:27 2024,221,47,46,162,143,67,69,193,52
Mon Dec 02 21:09:27 2024,247,50,49,189,47,62,171,90,52
Mon Dec 02 21:09:27 2024,248,53,44,165,89,65,204,81,59
Mon Dec 02 21:09:27 2024,249,40,44,371,180,68,64,162,55
Mon Dec 02 21:09:27 2024,278,48,47,224,248,62,166,151,53
Mon Dec 02 21:09:27 2024,280,54,49,490,181,68,85,121,56
Mon Dec 02 21:09:27 2024,281,53,52,379,186,57,182,78,52
Mon Dec 02 21:09:27 2024,307,49,50,243,216,68,187,169,55
Mon Dec 02 21:09:27 2024,308,49,45,177,209,64,91,148,53
Mon Dec 02 21:09:27 2024,308,45,49,234,108,62,90,231,54
Mon Dec 02 21:09:27 2024,309,46,54,254,122,68,112,106,100
Mon Dec 02 21:09:27 2024,309,48,47,143,131,58,138,83,54
Mon Dec 02 21:09:27 2024,311,46,40,254,170,63,175,126,58
Mon Dec 02 21:09:27 2024,312,50,49,314,221,63,133,79,51
Mon Dec 02 21:09:27 2024,337,49,49,66,96,58,104,113,56
Mon Dec 02 21:09:27 2024,338,53,49,217,55,63,134,130,61
Mon Dec 02 21:09:27 2024,339,49,50,242,199,68,97,91,50
Mon Dec 02 21:09:27 2024,339,46,39,87,187,63,175,172,58
Mon Dec 02 21:09:27 2024,339,50,55,80,152,64,161,248,56
Mon Dec 02 21:09:27 2024,367,49,46,168,76,69,128,161,55
Mon Dec 02 21:09:27 2024,368,48,50,306,123,63,176,147,60
Mon Dec 02 21:09:27 2024,369,45,47,168,190,57,178,134,54
Mon Dec 02 21:09:27 2024,369,45,45,152,236,67,153,163,60
