Timestamp,Millis,Myo0,Myo1,Myo2,Myo3,Myo4,Myo5,Myo6,Myo7
Mon Dec 02 21:01:49 2024,298,48,48,278,155,63,179,145,47
Mon Dec 02 21:01:49 2024,299,42,49,106,65,68,86,114,47
Mon Dec 02 21:01:49 2024,300,50,39,200,114,64,145,117,55
Mon Dec 02 21:01:49 2024,328,49,47,96,161,65,92,238,53
Mon Dec 02 21:01:49 2024,329,45,45,151,91,69,76,57,61
Mon Dec 02 21:01:49 2024,330,49,49,272,157,67,100,224,54
Mon Dec 02 21:01:49 2024,359,49,47,84,122,67,175,111,58
Mon Dec 02 21:01:49 2024,360,44,45,490,73,58,149,184,54
Mon Dec 02 21:01:49 2024,360,51,61,493,97,68,128,146,58
Mon Dec 02 21:01:49 2024,388,49,48,134,196,68,139,79,52
Mon Dec 02 21:01:49 2024,389,50,53,146,177,68,112,120,46
Mon Dec 02 21:01:49 2024,389,48,46,159,127,62,190,53,55
Mon Dec 02 21:01:49 2024,390,45,49,488,170,59,179,169,53
Mon Dec 02 21:01:49 2024,392,50,45,493,157,63,192,47,52
Mon Dec 02 21:01:49 2024,393,50,39,121,144,58,94,115,49
Mon Dec 02 21:01:49 2024,418,54,52,223,101,64,67,174,54
Mon Dec 02 21:01:49 2024,419,49,54,220,135,57,218,174,44
Mon Dec 02 21:01:49 2024,419,40,49,263,178,59,177,145,50
Mon Dec 02 21:01:49 2024,448,43,43,88,77,67,255,217,55
Mon Dec 02 21:01:49 2024,450,53,55,105,108,66,152,71,54
Mon Dec 02 21:01:49 2024,452,42,45,120,117,62,96,149,56
Mon Dec 02 21:01:49 2024,453,49,47,315,161,63,76,151,60
Mon Dec 02 21:01:49 2024,454,41,50,170,117,61,71,200,60
Mon Dec 02 21:01:49 2024,454,54,41,227,158,63,201,190,56
Mon Dec 02 21:01:49 2024,479,52,49,224,66,66,183,156,58
Mon Dec 02 21:01:49 2024,479,52,48,139,158,68,65,60,56
Mon Dec 02 21:01:49 2024,480,51,48,190,203,63,218,150,55
Mon Dec 02 21:01:49 2024,481,48,50,233,163,62,130,216,55
Mon Dec 02 21:01:49 2024,509,44,46,363,145,70,76,141,52
Mon Dec 02 21:01:49 2024,512,53,50,218,125,65,70,91,54
