Timestamp,Millis,Myo0,Myo1,Myo2,Myo3,Myo4,Myo5,Myo6,Myo7
Mon Dec 02 20:44:41 2024,4,47,38,207,103,61,80,156,49
Mon Dec 02 20:44:41 2024,5,44,40,84,118,62,205,124,52
Mon Dec 02 20:44:41 2024,6,46,47,126,116,54,119,132,54
Mon Dec 02 20:44:41 2024,34,49,41,177,207,61,104,54,57
Mon Dec 02 20:44:41 2024,35,50,48,176,210,57,187,139,50
Mon Dec 02 20:44:41 2024,35,46,40,150,94,64,68,80,50
Mon Dec 02 20:44:41 2024,36,42,42,58,137,64,177,71,63
Mon Dec 02 20:44:41 2024,70,48,53,71,105,65,80,151,54
Mon Dec 02 20:44:41 2024,71,39,40,98,144,62,171,78,49
Mon Dec 02 20:44:41 2024,72,46,47,97,155,58,144,88,54
Mon Dec 02 20:44:41 2024,73,39,43,157,90,54,80,113,54
Mon Dec 02 20:44:41 2024,93,51,45,180,187,67,155,199,54
Mon Dec 02 20:44:41 2024,100,49,52,148,128,60,153,161,54
Mon Dec 02 20:44:41 2024,101,51,45,217,143,59,65,128,50
Mon Dec 02 20:44:41 2024,101,50,46,71,175,62,99,61,54
Mon Dec 02 20:44:41 2024,102,51,42,119,104,63,204,258,48
Mon Dec 02 20:44:41 2024,126,46,39,323,89,82,108,165,55
Mon Dec 02 20:44:41 2024,127,49,42,157,123,67,111,84,51
Mon Dec 02 20:44:41 2024,128,46,48,166,72,68,207,221,53
Mon Dec 02 20:44:41 2024,128,47,49,107,177,68,81,57,51
Mon Dec 02 20:44:41 2024,152,44,48,252,52,63,188,197,50
Mon Dec 02 20:44:41 2024,154,47,47,191,55,57,85,156,53
Mon Dec 02 20:44:41 2024,154,48,48,155,212,62,66,146,49
Mon Dec 02 20:44:41 2024,154,46,48,156,125,61,85,61,51
Mon Dec 02 20:44:41 2024,183,39,45,165,163,54,183,78,52
Mon Dec 02 20:44:41 2024,185,46,48,204,169,63,65,259,48
Mon Dec 02 20:44:41 2024,185,43,48,117,186,62,124,77,54
Mon Dec 02 20:44:41 2024,186,46,48,341,175,63,139,103,50
Mon Dec 02 20:44:41 2024,213,46,47,72,79,63,122,215,54
Mon Dec 02 20:44:41 2024,214,39,47,164,187,61,59,107,55
Mon Dec 02 20:44:41 2024,215,46,45,156,194,68,165,121,53
Mon Dec 02 20:44:41 2024,215,46,45,194,84,61,147,112,53
