Timestamp,Millis,Myo0,Myo1,Myo2,Myo3,Myo4,Myo5,Myo6,Myo7
Mon Dec 02 20:51:14 2024,399,45,47,257,165,62,145,99,60
Mon Dec 02 20:51:14 2024,400,47,49,122,190,65,119,129,52
Mon Dec 02 20:51:14 2024,400,49,47,291,194,68,116,136,82
Mon Dec 02 20:51:14 2024,429,46,50,224,125,66,150,241,53
Mon Dec 02 20:51:14 2024,430,49,55,351,184,57,98,74,58
Mon Dec 02 20:51:14 2024,431,54,47,277,183,63,115,51,58
Mon Dec 02 20:51:14 2024,432,53,53,184,147,68,154,149,56
Mon Dec 02 20:51:14 2024,459,52,48,165,208,57,162,105,50
Mon Dec 02 20:51:14 2024,460,44,40,83,157,63,127,111,99
Mon Dec 02 20:51:14 2024,460,52,55,136,220,70,155,121,55
Mon Dec 02 20:51:14 2024,460,45,50,150,107,65,155,64,55
Mon Dec 02 20:51:14 2024,488,49,47,113,157,63,123,144,55
Mon Dec 02 20:51:14 2024,490,52,53,205,54,65,91,258,51
Mon Dec 02 20:51:14 2024,490,50,39,245,120,64,132,168,58
Mon Dec 02 20:51:14 2024,518,52,52,223,58,58,207,211,53
Mon Dec 02 20:51:14 2024,520,50,51,459,56,63,108,151,52
Mon Dec 02 20:51:14 2024,520,52,51,59,118,69,196,85,52
Mon Dec 02 20:51:14 2024,520,50,46,196,173,67,148,141,48
Mon Dec 02 20:51:14 2024,521,48,54,226,75,67,88,113,50
Mon Dec 02 20:51:14 2024,521,50,46,65,182,59,116,137,51
Mon Dec 02 20:51:14 2024,549,42,51,258,210,56,92,145,54
Mon Dec 02 20:51:14 2024,549,45,45,53,157,63,57,183,56
Mon Dec 02 20:51:14 2024,550,45,49,181,113,65,152,187,53
Mon Dec 02 20:51:14 2024,550,47,49,194,87,68,82,111,55
Mon Dec 02 20:51:14 2024,579,53,53,231,152,63,104,336,59
Mon Dec 02 20:51:14 2024,580,49,50,234,53,66,129,55,42
Mon Dec 02 20:51:14 2024,581,52,54,107,57,69,131,120,52
Mon Dec 02 20:51:14 2024,581,52,47,289,165,59,134,133,55
Mon Dec 02 20:51:14 2024,609,43,44,286,173,64,99,69,46
Mon Dec 02 20:51:14 2024,609,49,58,278,153,62,120,201,52
Mon Dec 02 20:51:14 2024,610,54,47,237,108,65,190,134,56
Mon Dec 02 20:51:14 2024,639,48,49,127,145,63,57,76,59
Mon Dec 02 20:51:14 2024,640,49,52,165,192,70,145,54,23
Mon Dec 02 20:51:14 2024,641,52,42,196,60,64,66,64,59
Mon Dec 02 20:51:14 2024,642,48,46,131,145,66,149,145,47
Mon Dec 02 20:51:14 2024,642,45,42,48,65,59,102,80,54
Mon Dec 02 20:51:14 2024,669,48,50,162,109,67,167,104,63
Mon Dec 02 20:51:14 2024,670,53,44,227,147,67,104,136,53
Mon Dec 02 20:51:14 2024,670,40,53,300,169,69,233,70,54
Mon Dec 02 20:51:14 2024,671,50,47,111,120,97,152,191,60
Mon Dec 02 20:51:14 2024,671,43,48,215,122,64,131,122,54
Mon Dec 02 20:51:14 2024,698,44,43,114,78,73,117,97,51
Mon Dec 02 20:51:14 2024,699,44,51,388,66,61,119,82,59
Mon Dec 02 20:51:14 2024,700,49,45,284,147,56,162,58,59
Mon Dec 02 20:51:14 2024,729,40,42,118,179,57,109,86,53
Mon Dec 02 20:51:14 2024,730,48,49,194,60,64,156,73,47
Mon Dec 02 20:51:14 2024,731,48,48,145,191,63,94,106,54
Mon Dec 02 20:51:14 2024,731,46,44,103,187,59,91,143,58
Mon Dec 02 20:51:14 2024,732,46,54,303,87,66,105,197,73
Mon Dec 02 20:51:14 2024,733,40,48,286,227,64,163,160,50
Mon Dec 02 20:51:14 2024,759,52,50,151,78,62,158,101,47
Mon Dec 02 20:51:14 2024,759,56,49,89,166,68,118,120,47
Mon Dec 02 20:51:14 2024,760,47,48,249,150,67,100,319,47
Mon Dec 02 20:51:14 2024,761,52,47,109,228,65,143,155,55
Mon Dec 02 20:51:14 2024,789,53,52,239,145,61,101,186,57
Mon Dec 02 20:51:14 2024,790,47,46,387,101,65,157,259,53
Mon Dec 02 20:51:14 2024,790,50,39,243,139,68,128,118,50
Mon Dec 02 20:51:14 2024,790,52,43,140,155,62,121,201,54
Mon Dec 02 20:51:14 2024,818,48,50,174,93,58,96,60,59
Mon Dec 02 20:51:14 2024,819,41,39,270,222,61,122,61,58
Mon Dec 02 20:51:14 2024,819,41,39,347,157,55,192,48,54
Mon Dec 02 20:51:14 2024,819,53,45,177,236,57,178,191,50
Mon Dec 02 20:51:14 2024,848,49,50,86,182,58,66,148,55
Mon Dec 02 20:51:14 2024,849,42,45,171,150,57,154,94,46
Mon Dec 02 20:51:14 2024,878,41,43,93,110,67,253,56,55
Mon Dec 02 20:51:14 2024,879,50,49,192,124,64,66,134,53
Mon Dec 02 20:51:14 2024,879,51,50,83,146,62,80,123,54
Mon Dec 02 20:51:14 2024,908,46,45,304,133,57,238,65,59
Mon Dec 02 20:51:14 2024,909,46,45,138,105,61,168,132,53
Mon Dec 02 20:51:14 2024,939,43,44,87,163,56,120,82,53
Mon Dec 02 20:51:14 2024,940,49,47,110,164,57,201,48,55
Mon Dec 02 20:51:14 2024,940,57,50,128,188,64,128,62,47
Mon Dec 02 20:51:14 2024,940,43,39,311,111,68,116,144,54
Mon Dec 02 20:51:14 2024,941,53,54,169,74,60,149,62,52
Mon Dec 02 20:51:14 2024,941,50,44,118,186,56,141,177,49
Mon Dec 02 20:51:14 2024,942,50,55,242,117,68,141,138,53
Mon Dec 02 20:51:14 2024,969,52,47,125,116,63,114,52,52
Mon Dec 02 20:51:14 2024,970,51,53,488,89,62,112,109,53
Mon Dec 02 20:51:14 2024,971,42,48,182,157,70,99,133,59
Mon Dec 02 20:51:14 2024,971,45,46,116,149,63,99,110,54
Mon Dec 02 20:51:14 2024,971,41,44,188,195,56,146,152,57
Mon Dec 02 20:51:14 2024,971,50,53,173,201,66,151,143,57
Mon Dec 02 20:51:14 2024,972,51,47,414,178,67,118,161,55
Mon Dec 02 20:51:14 2024,998,47,49,153,66,59,124,143,50
Mon Dec 02 20:51:14 2024,999,51,48,383,172,68,123,97,52
Mon Dec 02 20:51:14 2024,999,46,54,318,154,57,63,132,59
Mon Dec 02 20:51:15 2024,0,40,38,304,122,178,165,244,39
Mon Dec 02 20:51:15 2024,28,48,40,139,84,62,83,142,50
Mon Dec 02 20:51:15 2024,29,47,55,256,70,66,121,144,54
Mon Dec 02 20:51:15 2024,29,40,48,235,147,60,68,210,53
Mon Dec 02 20:51:15 2024,30,50,46,91,130,58,62,99,56
Mon Dec 02 20:51:15 2024,31,51,45,308,143,61,56,216,59
Mon Dec 02 20:51:15 2024,59,49,52,313,66,60,120,144,52
Mon Dec 02 20:51:15 2024,59,50,47,264,212,62,103,117,51
Mon Dec 02 20:51:15 2024,60,47,44,234,75,59,90,126,98
Mon Dec 02 20:51:15 2024,88,41,46,234,132,64,144,59,58
Mon Dec 02 20:51:15 2024,91,48,46,202,63,60,164,174,49
Mon Dec 02 20:51:15 2024,91,47,38,250,187,61,122,107,47
Mon Dec 02 20:51:15 2024,92,44,50,268,73,61,114,53,57
Mon Dec 02 20:51:15 2024,92,47,50,167,61,57,72,124,46
Mon Dec 02 20:51:15 2024,118,52,53,155,165,58,56,55,54
