Timestamp,Millis,Myo0,Myo1,Myo2,Myo3,Myo4,Myo5,Myo6,Myo7
Mon Dec 02 21:11:52 2024,257,53,42,192,159,64,144,96,54
Mon Dec 02 21:11:52 2024,259,40,48,59,230,59,110,207,55
Mon Dec 02 21:11:52 2024,259,46,46,486,172,67,161,113,54
Mon Dec 02 21:11:52 2024,286,54,54,85,233,54,121,64,52
Mon Dec 02 21:11:52 2024,287,46,41,182,149,55,66,111,53
Mon Dec 02 21:11:52 2024,287,49,54,149,58,65,99,87,58
Mon Dec 02 21:11:52 2024,287,40,52,172,115,59,163,70,57
Mon Dec 02 21:11:52 2024,317,47,43,203,56,62,178,101,53
Mon Dec 02 21:11:52 2024,318,40,47,194,223,67,149,164,50
Mon Dec 02 21:11:52 2024,318,46,45,109,212,66,105,159,55
Mon Dec 02 21:11:52 2024,318,48,55,358,186,67,112,150,53
Mon Dec 02 21:11:52 2024,351,40,39,237,97,63,139,128,75
Mon Dec 02 21:11:52 2024,356,48,43,131,170,61,145,87,51
Mon Dec 02 21:11:52 2024,357,45,47,187,77,62,98,165,60
Mon Dec 02 21:11:52 2024,357,47,61,204,205,68,90,91,54
Mon Dec 02 21:11:52 2024,377,52,54,233,192,56,200,123,55
Mon Dec 02 21:11:52 2024,378,52,49,267,223,55,139,56,51
Mon Dec 02 21:11:52 2024,378,46,50,257,184,68,162,141,54
Mon Dec 02 21:11:52 2024,378,54,54,106,49,64,126,87,50
Mon Dec 02 21:11:52 2024,379,48,42,193,204,63,169,138,54
Mon Dec 02 21:11:52 2024,407,47,51,203,167,69,191,88,52
Mon Dec 02 21:11:52 2024,408,47,47,220,83,67,66,245,51
Mon Dec 02 21:11:52 2024,408,47,48,73,88,76,168,189,56
Mon Dec 02 21:11:52 2024,409,47,44,101,229,62,149,184,55
Mon Dec 02 21:11:52 2024,437,47,53,224,161,57,200,112,53
Mon Dec 02 21:11:52 2024,438,53,53,57,208,62,145,194,95
Mon Dec 02 21:11:52 2024,439,54,41,191,48,62,71,149,51
Mon Dec 02 21:11:52 2024,467,49,47,270,61,65,99,162,60
Mon Dec 02 21:11:52 2024,468,40,39,125,118,69,119,118,52
Mon Dec 02 21:11:52 2024,468,53,50,182,250,65,74,188,54
Mon Dec 02 21:11:52 2024,468,49,55,357,108,58,135,96,52
Mon Dec 02 21:11:52 2024,468,53,47,185,198,56,98,126,48
Mon Dec 02 21:11:52 2024,469,53,46,492,165,67,156,152,56
Mon Dec 02 21:11:52 2024,497,42,52,195,151,67,60,96,47
