Timestamp,Millis,Myo0,Myo1,Myo2,Myo3
Fri Nov 22 20:53:18 2024,945,679.000,54.000,161.000,540.000
Fri Nov 22 20:53:18 2024,950,678.444,55.111,159.704,542.037
Fri Nov 22 20:53:18 2024,955,677.889,56.222,158.407,544.074
Fri Nov 22 20:53:18 2024,960,677.333,57.333,157.111,546.111
Fri Nov 22 20:53:18 2024,965,676.778,58.444,155.815,548.148
Fri Nov 22 20:53:18 2024,970,676.222,59.556,154.519,550.185
Fri Nov 22 20:53:18 2024,975,672.862,60.034,180.828,554.138
Fri Nov 22 20:53:18 2024,980,672.172,60.207,179.966,554.828
Fri Nov 22 20:53:18 2024,985,671.483,60.379,179.103,555.517
Fri Nov 22 20:53:18 2024,990,670.793,60.552,178.241,556.207
Fri Nov 22 20:53:18 2024,995,670.103,60.724,177.379,556.897
Fri Nov 22 20:53:19 2024,0,669.414,60.897,176.517,557.586
Fri Nov 22 20:53:19 2024,5,710.847,60.136,186.915,585.966
Fri Nov 22 20:53:19 2024,10,710.085,60.814,186.492,585.797
Fri Nov 22 20:53:19 2024,15,709.322,61.492,186.068,585.627
Fri Nov 22 20:53:19 2024,20,708.559,62.169,185.644,585.458
Fri Nov 22 20:53:19 2024,25,707.797,62.847,185.220,585.288
Fri Nov 22 20:53:19 2024,30,707.034,63.525,184.797,585.119
Fri Nov 22 20:53:19 2024,35,706.271,64.203,184.373,584.949
Fri Nov 22 20:53:19 2024,40,705.508,64.881,183.949,584.780
Fri Nov 22 20:53:19 2024,45,704.746,65.559,183.525,584.610
Fri Nov 22 20:53:19 2024,50,703.983,66.237,183.102,584.441
Fri Nov 22 20:53:19 2024,55,703.220,66.915,182.678,584.271
Fri Nov 22 20:53:19 2024,60,702.458,67.593,182.254,584.102
Fri Nov 22 20:53:19 2024,65,695.276,63.103,197.000,617.379
Fri Nov 22 20:53:19 2024,70,696.655,63.621,197.000,614.276
Fri Nov 22 20:53:19 2024,75,698.034,64.138,197.000,611.172
Fri Nov 22 20:53:19 2024,80,699.414,64.655,197.000,608.069
Fri Nov 22 20:53:19 2024,85,700.793,65.172,197.000,604.966
Fri Nov 22 20:53:19 2024,90,702.172,65.690,197.000,601.862
Fri Nov 22 20:53:19 2024,95,699.483,62.000,196.552,609.138
Fri Nov 22 20:53:19 2024,100,696.897,62.000,194.310,609.828
Fri Nov 22 20:53:19 2024,105,694.310,62.000,192.069,610.517
Fri Nov 22 20:53:19 2024,110,691.724,62.000,189.828,611.207
Fri Nov 22 20:53:19 2024,115,689.138,62.000,187.586,611.897
Fri Nov 22 20:53:19 2024,120,686.552,62.000,185.345,612.586
Fri Nov 22 20:53:19 2024,125,587.000,59.000,192.000,575.000
Fri Nov 22 20:53:19 2024,130,620.154,54.385,184.692,547.615
Fri Nov 22 20:53:19 2024,135,627.077,56.692,185.846,545.308
Fri Nov 22 20:53:19 2024,140,634.000,59.000,187.000,543.000
Fri Nov 22 20:53:19 2024,145,640.923,61.308,188.154,540.692
Fri Nov 22 20:53:19 2024,150,647.846,63.615,189.308,538.385
Fri Nov 22 20:53:19 2024,155,657.931,55.345,181.966,552.345
Fri Nov 22 20:53:19 2024,160,657.586,57.069,181.793,554.069
Fri Nov 22 20:53:19 2024,165,657.241,58.793,181.621,555.793
Fri Nov 22 20:53:19 2024,170,656.897,60.517,181.448,557.517
Fri Nov 22 20:53:19 2024,175,656.552,62.241,181.276,559.241
Fri Nov 22 20:53:19 2024,180,656.207,63.966,181.103,560.966
Fri Nov 22 20:53:19 2024,185,634.069,57.138,171.276,554.931
Fri Nov 22 20:53:19 2024,190,634.414,57.828,172.655,554.586
Fri Nov 22 20:53:19 2024,195,634.759,58.517,174.034,554.241
Fri Nov 22 20:53:19 2024,200,635.103,59.207,175.414,553.897
Fri Nov 22 20:53:19 2024,205,635.448,59.897,176.793,553.552
Fri Nov 22 20:53:19 2024,210,635.793,60.586,178.172,553.207
Fri Nov 22 20:53:19 2024,215,646.000,61.000,166.000,564.000
Fri Nov 22 20:53:19 2024,220,643.679,60.107,165.464,562.036
Fri Nov 22 20:53:19 2024,225,641.357,59.214,164.929,560.071
Fri Nov 22 20:53:19 2024,230,639.036,58.321,164.393,558.107
Fri Nov 22 20:53:19 2024,235,636.714,57.429,163.857,556.143
Fri Nov 22 20:53:19 2024,240,634.393,56.536,163.321,554.179
Fri Nov 22 20:53:19 2024,245,631.724,60.897,146.103,518.000
Fri Nov 22 20:53:19 2024,250,630.345,60.379,146.621,518.000
Fri Nov 22 20:53:19 2024,255,628.966,59.862,147.138,518.000
Fri Nov 22 20:53:19 2024,260,627.586,59.345,147.655,518.000
Fri Nov 22 20:53:19 2024,265,626.207,58.828,148.172,518.000
Fri Nov 22 20:53:19 2024,270,624.828,58.310,148.690,518.000
Fri Nov 22 20:53:19 2024,275,623.276,55.138,151.862,518.586
Fri Nov 22 20:53:19 2024,280,619.655,55.828,151.172,516.517
Fri Nov 22 20:53:19 2024,285,616.034,56.517,150.483,514.448
Fri Nov 22 20:53:19 2024,290,612.414,57.207,149.793,512.379
Fri Nov 22 20:53:19 2024,295,608.793,57.897,149.103,510.310
Fri Nov 22 20:53:19 2024,300,605.172,58.586,148.414,508.241
Fri Nov 22 20:53:19 2024,305,592.655,66.690,134.069,477.966
Fri Nov 22 20:53:19 2024,310,590.931,65.138,134.414,482.793
Fri Nov 22 20:53:19 2024,315,589.207,63.586,134.759,487.621
Fri Nov 22 20:53:19 2024,320,587.483,62.034,135.103,492.448
Fri Nov 22 20:53:19 2024,325,585.759,60.483,135.448,497.276
Fri Nov 22 20:53:19 2024,330,584.034,58.931,135.793,502.103
