Timestamp,Millis,Myo0,Myo1,Myo2,Myo3
Fri Nov 22 21:09:53 2024,390,669.267,72.067,194.767,491.533
Fri Nov 22 21:09:53 2024,395,670.600,72.400,193.600,489.200
Fri Nov 22 21:09:53 2024,400,671.933,72.733,192.433,486.867
Fri Nov 22 21:09:53 2024,405,673.267,73.067,191.267,484.533
Fri Nov 22 21:09:53 2024,410,674.600,73.400,190.100,482.200
Fri Nov 22 21:09:53 2024,415,675.933,73.733,188.933,479.867
Fri Nov 22 21:09:53 2024,420,664.000,74.000,188.000,478.000
Fri Nov 22 21:09:53 2024,425,693.429,77.571,193.429,500.714
Fri Nov 22 21:09:53 2024,430,692.714,77.036,193.964,500.357
Fri Nov 22 21:09:53 2024,435,692.000,76.500,194.500,500.000
Fri Nov 22 21:09:53 2024,440,691.286,75.964,195.036,499.643
Fri Nov 22 21:09:53 2024,445,690.571,75.429,195.571,499.286
Fri Nov 22 21:09:53 2024,450,701.000,73.000,201.000,478.000
Fri Nov 22 21:09:53 2024,455,698.414,73.690,201.000,482.310
Fri Nov 22 21:09:53 2024,460,695.828,74.379,201.000,486.621
Fri Nov 22 21:09:53 2024,465,693.241,75.069,201.000,490.931
Fri Nov 22 21:09:53 2024,470,690.655,75.759,201.000,495.241
Fri Nov 22 21:09:53 2024,475,688.069,76.448,201.000,499.552
Fri Nov 22 21:09:53 2024,480,690.000,70.000,197.000,513.000
Fri Nov 22 21:09:53 2024,485,688.103,71.207,197.172,512.138
Fri Nov 22 21:09:53 2024,490,686.207,72.414,197.345,511.276
Fri Nov 22 21:09:53 2024,495,684.310,73.621,197.517,510.414
Fri Nov 22 21:09:53 2024,500,682.414,74.828,197.690,509.552
Fri Nov 22 21:09:53 2024,505,680.517,76.034,197.862,508.690
Fri Nov 22 21:09:53 2024,510,667.000,64.000,193.000,531.000
Fri Nov 22 21:09:53 2024,515,697.923,77.769,205.308,579.154
Fri Nov 22 21:09:53 2024,520,697.731,77.192,208.577,577.038
Fri Nov 22 21:09:53 2024,525,697.538,76.615,211.846,574.923
Fri Nov 22 21:09:53 2024,530,697.346,76.038,215.115,572.808
Fri Nov 22 21:09:53 2024,535,697.154,75.462,218.385,570.692
Fri Nov 22 21:09:53 2024,540,708.000,82.000,218.000,572.000
Fri Nov 22 21:09:53 2024,545,706.929,82.000,219.429,572.357
Fri Nov 22 21:09:53 2024,550,705.857,82.000,220.857,572.714
Fri Nov 22 21:09:53 2024,555,704.786,82.000,222.286,573.071
Fri Nov 22 21:09:53 2024,560,703.714,82.000,223.714,573.429
Fri Nov 22 21:09:53 2024,565,702.643,82.000,225.143,573.786
Fri Nov 22 21:09:53 2024,570,712.500,75.000,226.500,576.000
Fri Nov 22 21:09:53 2024,575,703.926,76.296,221.889,570.778
Fri Nov 22 21:09:53 2024,580,701.333,76.667,223.000,573.000
Fri Nov 22 21:09:53 2024,585,698.741,77.037,224.111,575.222
