Timestamp,Millis,Myo0,Myo1,Myo2,Myo3
Fri Nov 22 19:44:31 2024,380,720.000,135.000,188.000,257.000
Fri Nov 22 19:44:31 2024,385,716.556,136.000,187.222,286.333
Fri Nov 22 19:44:31 2024,390,714.148,134.333,189.259,286.889
Fri Nov 22 19:44:31 2024,395,711.741,132.667,191.296,287.444
Fri Nov 22 19:44:31 2024,400,709.333,131.000,193.333,288.000
Fri Nov 22 19:44:31 2024,405,706.926,129.333,195.370,288.556
Fri Nov 22 19:44:31 2024,410,740.000,133.000,207.000,300.000
Fri Nov 22 19:44:31 2024,415,710.143,134.679,194.321,270.000
Fri Nov 22 19:44:31 2024,420,708.714,134.143,194.857,275.000
Fri Nov 22 19:44:31 2024,425,707.286,133.607,195.393,280.000
Fri Nov 22 19:44:31 2024,430,705.857,133.071,195.929,285.000
Fri Nov 22 19:44:31 2024,435,704.429,132.536,196.464,290.000
Fri Nov 22 19:44:31 2024,440,686.000,132.000,204.000,335.000
Fri Nov 22 19:44:31 2024,445,701.143,128.714,200.286,294.714
Fri Nov 22 19:44:31 2024,450,701.321,129.607,198.143,294.357
Fri Nov 22 19:44:31 2024,455,701.500,130.500,196.000,294.000
Fri Nov 22 19:44:31 2024,460,701.679,131.393,193.857,293.643
Fri Nov 22 19:44:31 2024,465,701.857,132.286,191.714,293.286
Fri Nov 22 19:44:31 2024,470,690.000,140.000,183.000,285.000
Fri Nov 22 19:44:31 2024,475,698.714,126.857,191.286,266.714
Fri Nov 22 19:44:31 2024,480,698.357,127.929,190.393,267.607
Fri Nov 22 19:44:31 2024,485,698.000,129.000,189.500,268.500
Fri Nov 22 19:44:31 2024,490,697.643,130.071,188.607,269.393
Fri Nov 22 19:44:31 2024,495,697.286,131.143,187.714,270.286
Fri Nov 22 19:44:31 2024,500,698.000,138.000,221.000,270.000
Fri Nov 22 19:44:31 2024,505,692.000,150.222,186.889,275.667
Fri Nov 22 19:44:31 2024,510,702.000,148.926,186.704,273.444
Fri Nov 22 19:44:31 2024,515,712.000,147.630,186.519,271.222
Fri Nov 22 19:44:31 2024,520,722.000,146.333,186.333,269.000
Fri Nov 22 19:44:31 2024,525,732.000,145.037,186.148,266.778
Fri Nov 22 19:44:31 2024,530,766.000,145.000,192.000,273.000
Fri Nov 22 19:44:31 2024,535,797.889,149.667,198.778,309.000
Fri Nov 22 19:44:31 2024,540,796.037,149.111,198.407,307.333
Fri Nov 22 19:44:31 2024,545,794.185,148.556,198.037,305.667
Fri Nov 22 19:44:31 2024,550,792.333,148.000,197.667,304.000
Fri Nov 22 19:44:31 2024,555,790.481,147.444,197.296,302.333
Fri Nov 22 19:44:31 2024,560,761.000,150.000,188.000,350.000
Fri Nov 22 19:44:31 2024,565,734.444,147.333,180.778,359.889
Fri Nov 22 19:44:31 2024,570,735.185,146.222,183.741,358.037
Fri Nov 22 19:44:31 2024,575,735.926,145.111,186.704,356.185
Fri Nov 22 19:44:31 2024,580,736.667,144.000,189.667,354.333
Fri Nov 22 19:44:31 2024,585,737.407,142.889,192.630,352.481
Fri Nov 22 19:44:31 2024,590,735.667,144.667,194.667,354.333
Fri Nov 22 19:44:31 2024,595,710.846,146.385,188.308,353.538
Fri Nov 22 19:44:31 2024,600,710.462,144.846,189.077,354.885
Fri Nov 22 19:44:31 2024,605,710.077,143.308,189.846,356.231
Fri Nov 22 19:44:31 2024,610,709.692,141.769,190.615,357.577
Fri Nov 22 19:44:31 2024,615,709.308,140.231,191.385,358.923
Fri Nov 22 19:44:31 2024,620,711.000,150.000,192.000,341.000
Fri Nov 22 19:44:31 2024,625,704.111,157.333,186.222,287.000
Fri Nov 22 19:44:31 2024,630,705.963,157.889,186.593,285.333
Fri Nov 22 19:44:31 2024,635,707.815,158.444,186.963,283.667
Fri Nov 22 19:44:31 2024,640,709.667,159.000,187.333,282.000
Fri Nov 22 19:44:31 2024,645,711.519,159.556,187.704,280.333
Fri Nov 22 19:44:31 2024,650,709.000,158.500,184.500,275.500
Fri Nov 22 19:44:31 2024,655,710.111,138.222,181.778,251.778
Fri Nov 22 19:44:31 2024,660,713.630,140.259,181.407,256.407
Fri Nov 22 19:44:31 2024,665,717.148,142.296,181.037,261.037
Fri Nov 22 19:44:31 2024,670,720.667,144.333,180.667,265.667
Fri Nov 22 19:44:31 2024,675,724.185,146.370,180.296,270.296
Fri Nov 22 19:44:31 2024,680,754.000,145.000,188.000,269.000
Fri Nov 22 19:44:31 2024,685,724.778,144.222,178.667,269.778
Fri Nov 22 19:44:31 2024,690,721.074,142.926,178.111,271.074
Fri Nov 22 19:44:31 2024,695,717.370,141.630,177.556,272.370
Fri Nov 22 19:44:31 2024,700,713.667,140.333,177.000,273.667
Fri Nov 22 19:44:31 2024,705,709.963,139.037,176.444,274.963
Fri Nov 22 19:44:31 2024,710,708.000,146.000,183.000,281.000
Fri Nov 22 19:44:31 2024,715,755.000,128.000,205.000,294.000
Fri Nov 22 19:44:31 2024,720,755.417,129.458,198.958,292.750
Fri Nov 22 19:44:31 2024,725,755.833,130.917,192.917,291.500
Fri Nov 22 19:44:31 2024,730,756.250,132.375,186.875,290.250
Fri Nov 22 19:44:31 2024,735,756.667,133.833,180.833,289.000
Fri Nov 22 19:44:31 2024,740,776.000,146.000,192.000,302.000
Fri Nov 22 19:44:31 2024,745,773.778,142.333,201.000,301.222
Fri Nov 22 19:44:31 2024,750,771.741,141.222,199.333,303.259
Fri Nov 22 19:44:31 2024,755,769.704,140.111,197.667,305.296
Fri Nov 22 19:44:31 2024,760,767.667,139.000,196.000,307.333
Fri Nov 22 19:44:31 2024,765,765.630,137.889,194.333,309.370
Fri Nov 22 19:44:31 2024,770,759.000,137.000,193.000,306.000
Fri Nov 22 19:44:31 2024,775,725.556,167.778,194.222,400.222
Fri Nov 22 19:44:31 2024,780,721.481,167.407,194.593,403.926
Fri Nov 22 19:44:31 2024,785,717.407,167.037,194.963,407.630
Fri Nov 22 19:44:31 2024,790,713.333,166.667,195.333,411.333
Fri Nov 22 19:44:31 2024,795,709.259,166.296,195.704,415.037
Fri Nov 22 19:44:31 2024,800,680.000,180.000,194.000,526.000
Fri Nov 22 19:44:31 2024,805,682.429,180.857,204.143,515.143
Fri Nov 22 19:44:31 2024,810,684.214,180.679,205.571,520.321
Fri Nov 22 19:44:31 2024,815,686.000,180.500,207.000,525.500
Fri Nov 22 19:44:31 2024,820,687.786,180.321,208.429,530.679
Fri Nov 22 19:44:31 2024,825,689.571,180.143,209.857,535.857
Fri Nov 22 19:44:31 2024,830,684.000,173.000,208.500,549.000
Fri Nov 22 19:44:31 2024,835,627.667,159.000,211.222,614.111
Fri Nov 22 19:44:31 2024,840,625.444,160.667,214.926,617.630
Fri Nov 22 19:44:31 2024,845,623.222,162.333,218.630,621.148
Fri Nov 22 19:44:31 2024,850,621.000,164.000,222.333,624.667
Fri Nov 22 19:44:31 2024,855,618.778,165.667,226.037,628.185
Fri Nov 22 19:44:31 2024,860,613.000,165.333,230.000,625.333
Fri Nov 22 19:44:31 2024,865,574.121,160.182,240.091,628.727
Fri Nov 22 19:44:31 2024,870,569.424,160.636,242.818,625.545
Fri Nov 22 19:44:31 2024,875,564.727,161.091,245.545,622.364
Fri Nov 22 19:44:31 2024,880,560.030,161.545,248.273,619.182
Fri Nov 22 19:44:31 2024,885,555.333,162.000,251.000,616.000
Fri Nov 22 19:44:31 2024,890,550.636,162.455,253.727,612.818
Fri Nov 22 19:44:31 2024,895,545.939,162.909,256.455,609.636
Fri Nov 22 19:44:31 2024,900,540.783,154.696,268.174,649.130
Fri Nov 22 19:44:31 2024,905,547.087,157.522,270.130,654.348
Fri Nov 22 19:44:31 2024,910,553.391,160.348,272.087,659.565
Fri Nov 22 19:44:31 2024,915,559.696,163.174,274.043,664.783
