Timestamp,Millis,Myo0,Myo1,Myo2,Myo3
Fri Nov 22 20:48:10 2024,840,696.069,66.483,197.690,603.724
Fri Nov 22 20:48:10 2024,845,694.517,65.621,197.172,604.931
Fri Nov 22 20:48:10 2024,850,692.966,64.759,196.655,606.138
Fri Nov 22 20:48:10 2024,855,691.414,63.897,196.138,607.345
Fri Nov 22 20:48:10 2024,860,689.862,63.034,195.621,608.552
Fri Nov 22 20:48:10 2024,865,688.310,62.172,195.103,609.759
Fri Nov 22 20:48:10 2024,870,700.000,75.000,204.000,608.000
Fri Nov 22 20:48:10 2024,875,704.259,75.185,205.111,605.778
Fri Nov 22 20:48:10 2024,880,708.519,75.370,206.222,603.556
Fri Nov 22 20:48:10 2024,885,712.778,75.556,207.333,601.333
Fri Nov 22 20:48:10 2024,890,717.037,75.741,208.444,599.111
Fri Nov 22 20:48:10 2024,895,721.296,75.926,209.556,596.889
Fri Nov 22 20:48:10 2024,900,731.423,72.923,205.615,616.615
Fri Nov 22 20:48:10 2024,905,733.538,72.538,203.692,614.692
Fri Nov 22 20:48:10 2024,910,735.654,72.154,201.769,612.769
Fri Nov 22 20:48:10 2024,915,737.769,71.769,199.846,610.846
Fri Nov 22 20:48:10 2024,920,739.885,71.385,197.923,608.923
Fri Nov 22 20:48:10 2024,925,742.000,71.000,196.000,607.000
Fri Nov 22 20:48:10 2024,930,719.069,70.897,193.483,604.483
Fri Nov 22 20:48:10 2024,935,717.517,70.724,192.621,603.621
Fri Nov 22 20:48:10 2024,940,715.966,70.552,191.759,602.759
Fri Nov 22 20:48:10 2024,945,714.414,70.379,190.897,601.897
Fri Nov 22 20:48:10 2024,950,712.862,70.207,190.034,601.034
Fri Nov 22 20:48:10 2024,955,711.310,70.034,189.172,600.172
Fri Nov 22 20:48:10 2024,960,744.000,67.000,185.000,612.000
Fri Nov 22 20:48:10 2024,965,743.444,66.630,184.630,609.037
Fri Nov 22 20:48:10 2024,970,742.889,66.259,184.259,606.074
Fri Nov 22 20:48:10 2024,975,742.333,65.889,183.889,603.111
Fri Nov 22 20:48:10 2024,980,741.778,65.519,183.519,600.148
Fri Nov 22 20:48:10 2024,985,741.222,65.148,183.148,597.185
