Timestamp,Millis,Myo0,Myo1,Myo2,Myo3,Myo4,Myo5,Myo6,Myo7
Thu Dec 05 12:38:21 2024,705,159.036,90.964,89.036,249.643,147.286,34.357,900.107,14.036
Thu Dec 05 12:38:21 2024,710,159.214,90.786,89.214,247.857,148.714,36.143,900.643,14.214
Thu Dec 05 12:38:21 2024,715,159.393,90.607,89.393,246.071,150.143,37.929,901.179,14.393
Thu Dec 05 12:38:21 2024,720,159.571,90.429,89.571,244.286,151.571,39.714,901.714,14.571
Thu Dec 05 12:38:21 2024,725,159.750,90.250,89.750,242.500,153.000,41.500,902.250,14.750
Thu Dec 05 12:38:21 2024,730,159.929,90.071,89.929,240.714,154.429,43.286,902.786,14.929
Thu Dec 05 12:38:21 2024,735,161.000,88.926,82.222,227.667,164.593,70.778,901.148,16.000
Thu Dec 05 12:38:21 2024,740,161.000,88.556,83.333,226.000,162.556,69.667,901.889,16.000
Thu Dec 05 12:38:21 2024,745,161.000,88.185,84.444,224.333,160.519,68.556,902.630,16.000
Thu Dec 05 12:38:21 2024,750,161.000,87.815,85.556,222.667,158.481,67.444,903.370,16.000
Thu Dec 05 12:38:21 2024,755,161.000,87.444,86.667,221.000,156.444,66.333,904.111,16.000
Thu Dec 05 12:38:21 2024,760,161.000,87.074,87.778,219.333,154.407,65.222,904.852,16.000
Thu Dec 05 12:38:21 2024,765,155.000,84.250,103.786,221.250,157.036,97.393,905.036,16.071
Thu Dec 05 12:38:21 2024,770,155.000,85.500,102.714,222.500,157.214,99.357,905.214,16.429
Thu Dec 05 12:38:21 2024,775,155.000,86.750,101.643,223.750,157.393,101.321,905.393,16.786
Thu Dec 05 12:38:21 2024,780,155.000,88.000,100.571,225.000,157.571,103.286,905.571,17.143
Thu Dec 05 12:38:21 2024,785,155.000,89.250,99.500,226.250,157.750,105.250,905.750,17.500
Thu Dec 05 12:38:21 2024,790,155.000,90.500,98.429,227.500,157.929,107.214,905.929,17.857
Thu Dec 05 12:38:21 2024,795,153.069,92.724,90.103,230.862,166.241,133.759,900.931,15.862
Thu Dec 05 12:38:21 2024,800,153.241,92.034,87.862,230.517,164.345,135.655,900.759,15.517
Thu Dec 05 12:38:21 2024,805,153.414,91.345,85.621,230.172,162.448,137.552,900.586,15.172
Thu Dec 05 12:38:21 2024,810,153.586,90.655,83.379,229.828,160.552,139.448,900.414,14.828
Thu Dec 05 12:38:21 2024,815,153.759,89.966,81.138,229.483,158.655,141.345,900.241,14.483
Thu Dec 05 12:38:21 2024,820,153.931,89.276,78.897,229.138,156.759,143.241,900.069,14.138
Thu Dec 05 12:38:21 2024,825,159.828,78.759,83.931,217.931,159.103,190.172,900.897,12.138
Thu Dec 05 12:38:21 2024,830,158.966,77.552,83.586,217.586,159.621,191.034,900.379,12.828
Thu Dec 05 12:38:21 2024,835,158.103,76.345,83.241,217.241,160.138,191.897,899.862,13.517
Thu Dec 05 12:38:21 2024,840,157.241,75.138,82.897,216.897,160.655,192.759,899.345,14.207
Thu Dec 05 12:38:21 2024,845,156.379,73.931,82.552,216.552,161.172,193.621,898.828,14.897
Thu Dec 05 12:38:21 2024,850,155.517,72.724,82.207,216.207,161.690,194.483,898.310,15.586
Thu Dec 05 12:38:21 2024,855,160.222,77.556,77.778,210.630,158.889,218.481,913.037,13.111
Thu Dec 05 12:38:21 2024,860,161.333,75.333,76.667,208.778,158.333,220.889,908.222,13.667
Thu Dec 05 12:38:21 2024,865,162.444,73.111,75.556,206.926,157.778,223.296,903.407,14.222
Thu Dec 05 12:38:21 2024,870,163.556,70.889,74.444,205.074,157.222,225.704,898.593,14.778
Thu Dec 05 12:38:21 2024,875,164.667,68.667,73.333,203.222,156.667,228.111,893.778,15.333
Thu Dec 05 12:38:21 2024,880,165.778,66.444,72.222,201.370,156.111,230.519,888.963,15.889
Thu Dec 05 12:38:21 2024,885,151.036,62.607,77.179,211.036,144.429,234.107,895.679,15.964
Thu Dec 05 12:38:21 2024,890,151.214,60.643,78.071,211.214,146.571,234.643,899.071,15.786
Thu Dec 05 12:38:21 2024,895,151.393,58.679,78.964,211.393,148.714,235.179,902.464,15.607
Thu Dec 05 12:38:21 2024,900,151.571,56.714,79.857,211.571,150.857,235.714,905.857,15.429
Thu Dec 05 12:38:21 2024,905,151.750,54.750,80.750,211.750,153.000,236.250,909.250,15.250
Thu Dec 05 12:38:21 2024,910,151.929,52.786,81.643,211.929,155.143,236.786,912.643,15.071
Thu Dec 05 12:38:21 2024,915,151.931,53.069,81.828,215.759,140.000,233.724,903.034,14.034
Thu Dec 05 12:38:21 2024,920,151.586,53.414,80.966,214.552,140.000,232.345,903.207,14.207
Thu Dec 05 12:38:21 2024,925,151.241,53.759,80.103,213.345,140.000,230.966,903.379,14.379
Thu Dec 05 12:38:21 2024,930,150.897,54.103,79.241,212.138,140.000,229.586,903.552,14.552
Thu Dec 05 12:38:21 2024,935,150.552,54.448,78.379,210.931,140.000,228.207,903.724,14.724
Thu Dec 05 12:38:21 2024,940,150.207,54.793,77.517,209.724,140.000,226.828,903.897,14.897
Thu Dec 05 12:38:21 2024,945,138.222,44.074,78.926,220.148,149.593,213.630,897.889,15.148
Thu Dec 05 12:38:21 2024,950,139.333,44.444,78.556,220.889,147.556,211.778,897.333,15.889
Thu Dec 05 12:38:21 2024,955,140.444,44.815,78.185,221.630,145.519,209.926,896.778,16.630
Thu Dec 05 12:38:21 2024,960,141.556,45.185,77.815,222.370,143.481,208.074,896.222,17.370
Thu Dec 05 12:38:21 2024,965,142.667,45.556,77.444,223.111,141.444,206.222,895.667,18.111
Thu Dec 05 12:38:21 2024,970,143.778,45.926,77.074,223.852,139.407,204.370,895.111,18.852
Thu Dec 05 12:38:21 2024,975,140.857,44.071,69.286,210.214,145.500,174.500,905.643,13.286
Thu Dec 05 12:38:21 2024,980,140.500,44.250,70.000,210.750,146.750,175.750,904.750,14.000
Thu Dec 05 12:38:21 2024,985,140.143,44.429,70.714,211.286,148.000,177.000,903.857,14.714
Thu Dec 05 12:38:21 2024,990,139.786,44.607,71.429,211.821,149.250,178.250,902.964,15.429
Thu Dec 05 12:38:21 2024,995,139.429,44.786,72.143,212.357,150.500,179.500,902.071,16.143
Thu Dec 05 12:38:22 2024,0,139.071,44.964,72.857,212.893,151.750,180.750,901.179,16.857
Thu Dec 05 12:38:22 2024,5,138.929,47.214,78.071,203.357,135.286,191.000,898.214,16.786
Thu Dec 05 12:38:22 2024,10,138.750,47.750,78.250,204.250,136.000,191.000,898.750,16.250
Thu Dec 05 12:38:22 2024,15,138.571,48.286,78.429,205.143,136.714,191.000,899.286,15.714
Thu Dec 05 12:38:22 2024,20,138.393,48.821,78.607,206.036,137.429,191.000,899.821,15.179
Thu Dec 05 12:38:22 2024,25,138.214,49.357,78.786,206.929,138.143,191.000,900.357,14.643
Thu Dec 05 12:38:22 2024,30,138.036,49.893,78.964,207.821,138.857,191.000,900.893,14.107
Thu Dec 05 12:38:22 2024,35,141.793,43.069,74.966,200.862,138.897,196.034,900.966,12.103
Thu Dec 05 12:38:22 2024,40,140.759,43.414,74.793,200.172,138.379,191.207,900.793,12.621
Thu Dec 05 12:38:22 2024,45,139.724,43.759,74.621,199.483,137.862,186.379,900.621,13.138
Thu Dec 05 12:38:22 2024,50,138.690,44.103,74.448,198.793,137.345,181.552,900.448,13.655
Thu Dec 05 12:38:22 2024,55,137.655,44.448,74.276,198.103,136.828,176.724,900.276,14.172
Thu Dec 05 12:38:22 2024,60,136.621,44.793,74.103,197.414,136.310,171.897,900.103,14.690
Thu Dec 05 12:38:22 2024,65,137.966,49.966,75.172,208.069,152.552,175.828,900.966,18.862
Thu Dec 05 12:38:22 2024,70,137.793,49.793,76.034,208.414,150.310,174.966,900.793,18.172
Thu Dec 05 12:38:22 2024,75,137.621,49.621,76.897,208.759,148.069,174.103,900.621,17.483
Thu Dec 05 12:38:22 2024,80,137.448,49.448,77.759,209.103,145.828,173.241,900.448,16.793
Thu Dec 05 12:38:22 2024,85,137.276,49.276,78.621,209.448,143.586,172.379,900.276,16.103
Thu Dec 05 12:38:22 2024,90,137.103,49.103,79.483,209.793,141.345,171.517,900.103,15.414
Thu Dec 05 12:38:22 2024,95,142.000,52.000,76.000,228.000,139.000,166.000,895.000,18.000
Thu Dec 05 12:38:22 2024,100,142.000,51.074,76.926,226.704,138.074,166.000,895.556,17.630
Thu Dec 05 12:38:22 2024,105,142.000,50.148,77.852,225.407,137.148,166.000,896.111,17.259
Thu Dec 05 12:38:22 2024,110,142.000,49.222,78.778,224.111,136.222,166.000,896.667,16.889
