Timestamp,Millis,Myo0,Myo1,Myo2,Myo3,Myo4,Myo5,Myo6,Myo7
Thu Dec 05 12:35:58 2024,540,182.000,99.000,69.000,892.000,150.000,124.000,776.000,17.000
Thu Dec 05 12:35:58 2024,545,181.667,99.667,68.833,893.667,148.500,123.667,774.833,17.167
Thu Dec 05 12:35:58 2024,550,181.333,100.333,68.667,895.333,147.000,123.333,773.667,17.333
Thu Dec 05 12:35:58 2024,555,181.000,101.000,68.500,897.000,145.500,123.000,772.500,17.500
Thu Dec 05 12:35:58 2024,560,180.667,101.667,68.333,898.667,144.000,122.667,771.333,17.667
Thu Dec 05 12:35:58 2024,565,180.333,102.333,68.167,900.333,142.500,122.333,770.167,17.833
Thu Dec 05 12:35:58 2024,570,180.000,109.000,62.000,896.000,152.000,126.000,782.000,16.000
Thu Dec 05 12:35:58 2024,575,180.556,98.889,68.259,896.037,150.333,113.259,812.296,15.148
Thu Dec 05 12:35:58 2024,580,180.000,100.000,67.333,897.333,152.000,112.333,807.667,15.333
Thu Dec 05 12:35:58 2024,585,179.444,101.111,66.407,898.630,153.667,111.407,803.037,15.519
Thu Dec 05 12:35:58 2024,590,178.889,102.222,65.481,899.926,155.333,110.481,798.407,15.704
Thu Dec 05 12:35:58 2024,595,178.333,103.333,64.556,901.222,157.000,109.556,793.778,15.889
Thu Dec 05 12:35:58 2024,600,177.000,104.000,86.000,892.000,156.000,97.000,791.000,20.000
Thu Dec 05 12:35:58 2024,605,177.000,104.000,84.393,893.964,155.286,99.679,785.821,19.107
Thu Dec 05 12:35:58 2024,610,177.000,104.000,82.786,895.929,154.571,102.357,780.643,18.214
Thu Dec 05 12:35:58 2024,615,177.000,104.000,81.179,897.893,153.857,105.036,775.464,17.321
Thu Dec 05 12:35:58 2024,620,177.000,104.000,79.571,899.857,153.143,107.714,770.286,16.429
Thu Dec 05 12:35:58 2024,625,177.000,104.000,77.964,901.821,152.429,110.393,765.107,15.536
Thu Dec 05 12:35:58 2024,630,174.103,98.828,85.103,900.000,147.000,102.931,762.517,14.966
Thu Dec 05 12:35:58 2024,635,174.621,97.966,85.621,900.000,147.000,102.586,760.103,14.793
Thu Dec 05 12:35:58 2024,640,175.138,97.103,86.138,900.000,147.000,102.241,757.690,14.621
Thu Dec 05 12:35:58 2024,645,175.655,96.241,86.655,900.000,147.000,101.897,755.276,14.448
Thu Dec 05 12:35:58 2024,650,176.172,95.379,87.172,900.000,147.000,101.552,752.862,14.276
Thu Dec 05 12:35:58 2024,655,176.690,94.517,87.690,900.000,147.000,101.207,750.448,14.103
Thu Dec 05 12:35:58 2024,660,166.000,90.000,90.000,899.000,149.000,94.000,767.000,18.000
Thu Dec 05 12:35:58 2024,665,155.429,74.143,84.857,899.286,142.429,95.143,787.857,14.571
Thu Dec 05 12:35:58 2024,670,157.214,74.321,84.679,899.643,142.964,94.071,783.929,15.286
Thu Dec 05 12:35:58 2024,675,159.000,74.500,84.500,900.000,143.500,93.000,780.000,16.000
Thu Dec 05 12:35:58 2024,680,160.786,74.679,84.321,900.357,144.036,91.929,776.071,16.714
Thu Dec 05 12:35:58 2024,685,162.571,74.857,84.143,900.714,144.571,90.857,772.143,17.429
Thu Dec 05 12:35:58 2024,690,161.000,74.000,79.000,899.000,145.000,97.000,790.000,16.000
Thu Dec 05 12:35:58 2024,695,160.821,74.179,79.536,899.357,144.286,97.000,797.500,16.357
Thu Dec 05 12:35:58 2024,700,160.643,74.357,80.071,899.714,143.571,97.000,805.000,16.714
Thu Dec 05 12:35:58 2024,705,160.464,74.536,80.607,900.071,142.857,97.000,812.500,17.071
Thu Dec 05 12:35:58 2024,710,160.286,74.714,81.143,900.429,142.143,97.000,820.000,17.429
Thu Dec 05 12:35:58 2024,715,160.107,74.893,81.679,900.786,141.429,97.000,827.500,17.786
Thu Dec 05 12:35:58 2024,720,161.931,79.793,80.862,902.034,148.690,93.793,832.448,16.966
Thu Dec 05 12:35:58 2024,725,161.586,78.759,80.172,902.207,147.138,92.759,824.690,16.793
Thu Dec 05 12:35:58 2024,730,161.241,77.724,79.483,902.379,145.586,91.724,816.931,16.621
Thu Dec 05 12:35:58 2024,735,160.897,76.690,78.793,902.552,144.034,90.690,809.172,16.448
Thu Dec 05 12:35:58 2024,740,160.552,75.655,78.103,902.724,142.483,89.655,801.414,16.276
Thu Dec 05 12:35:58 2024,745,160.207,74.621,77.414,902.897,140.931,88.621,793.655,16.103
Thu Dec 05 12:35:58 2024,750,168.000,68.000,80.000,894.000,142.000,84.000,810.000,14.000
Thu Dec 05 12:35:58 2024,755,164.538,79.231,76.769,897.385,155.923,80.308,793.462,17.000
Thu Dec 05 12:35:58 2024,760,165.885,79.808,76.192,898.346,158.231,81.077,792.115,17.000
Thu Dec 05 12:35:58 2024,765,167.231,80.385,75.615,899.308,160.538,81.846,790.769,17.000
Thu Dec 05 12:35:58 2024,770,168.577,80.962,75.038,900.269,162.846,82.615,789.423,17.000
Thu Dec 05 12:35:58 2024,775,169.923,81.538,74.462,901.231,165.154,83.385,788.077,17.000
Thu Dec 05 12:35:58 2024,780,183.000,92.000,75.000,903.000,181.000,71.000,791.000,15.000
Thu Dec 05 12:35:58 2024,785,180.500,92.893,75.357,901.036,182.607,69.750,790.107,16.250
Thu Dec 05 12:35:58 2024,790,178.000,93.786,75.714,899.071,184.214,68.500,789.214,17.500
Thu Dec 05 12:35:58 2024,795,175.500,94.679,76.071,897.107,185.821,67.250,788.321,18.750
Thu Dec 05 12:35:58 2024,800,173.000,95.571,76.429,895.143,187.429,66.000,787.429,20.000
Thu Dec 05 12:35:58 2024,805,170.500,96.464,76.786,893.179,189.036,64.750,786.536,21.250
Thu Dec 05 12:35:58 2024,810,172.000,103.000,78.000,897.000,170.000,61.000,781.000,15.000
Thu Dec 05 12:35:58 2024,815,192.000,119.414,70.276,901.345,161.138,49.448,735.759,18.724
Thu Dec 05 12:35:58 2024,820,192.000,119.931,70.621,899.276,161.310,48.759,739.207,18.379
Thu Dec 05 12:35:58 2024,825,192.000,120.448,70.966,897.207,161.483,48.069,742.655,18.034
Thu Dec 05 12:35:58 2024,830,192.000,120.966,71.310,895.138,161.655,47.379,746.103,17.690
Thu Dec 05 12:35:58 2024,835,192.000,121.483,71.655,893.069,161.828,46.690,749.552,17.345
Thu Dec 05 12:35:58 2024,840,192.000,122.000,72.000,891.000,162.000,46.000,753.000,17.000
Thu Dec 05 12:35:58 2024,845,206.185,141.296,75.704,899.704,153.296,57.074,748.704,17.074
Thu Dec 05 12:35:58 2024,850,204.148,142.037,74.963,898.963,154.037,57.259,752.963,17.259
Thu Dec 05 12:35:58 2024,855,202.111,142.778,74.222,898.222,154.778,57.444,757.222,17.444
Thu Dec 05 12:35:58 2024,860,200.074,143.519,73.481,897.481,155.519,57.630,761.481,17.630
Thu Dec 05 12:35:58 2024,865,198.037,144.259,72.741,896.741,156.259,57.815,765.741,17.815
Thu Dec 05 12:35:58 2024,870,196.000,145.000,72.000,896.000,157.000,58.000,770.000,18.000
Thu Dec 05 12:35:58 2024,875,204.577,157.231,92.154,900.769,148.462,78.577,769.500,39.462
Thu Dec 05 12:35:58 2024,880,205.538,157.615,89.077,900.385,149.231,79.538,772.000,35.231
Thu Dec 05 12:35:58 2024,885,206.500,158.000,86.000,900.000,150.000,80.500,774.500,31.000
Thu Dec 05 12:35:58 2024,890,207.462,158.385,82.923,899.615,150.769,81.462,777.000,26.769
Thu Dec 05 12:35:58 2024,895,208.423,158.769,79.846,899.231,151.538,82.423,779.500,22.538
Thu Dec 05 12:35:58 2024,900,202.000,174.000,90.000,897.000,155.000,96.000,831.000,15.000
Thu Dec 05 12:35:58 2024,905,226.615,175.462,81.538,894.462,158.308,91.000,840.769,17.154
Thu Dec 05 12:35:58 2024,910,223.154,176.615,80.385,895.615,159.077,91.000,845.192,17.538
Thu Dec 05 12:35:58 2024,915,219.692,177.769,79.231,896.769,159.846,91.000,849.615,17.923
Thu Dec 05 12:35:58 2024,920,216.231,178.923,78.077,897.923,160.615,91.000,854.038,18.308
Thu Dec 05 12:35:58 2024,925,212.769,180.077,76.923,899.077,161.385,91.000,858.462,18.692
Thu Dec 05 12:35:58 2024,930,211.000,188.000,73.000,902.000,169.000,93.000,831.000,18.000
Thu Dec 05 12:35:58 2024,935,211.893,187.821,73.357,901.107,166.679,94.607,831.179,18.000
Thu Dec 05 12:35:58 2024,940,212.786,187.643,73.714,900.214,164.357,96.214,831.357,18.000
Thu Dec 05 12:35:58 2024,945,213.679,187.464,74.071,899.321,162.036,97.821,831.536,18.000
Thu Dec 05 12:35:58 2024,950,214.571,187.286,74.429,898.429,159.714,99.429,831.714,18.000
Thu Dec 05 12:35:58 2024,955,215.464,187.107,74.786,897.536,157.393,101.036,831.893,18.000
Thu Dec 05 12:35:58 2024,960,208.000,183.000,73.000,896.000,155.000,114.000,827.000,15.000
Thu Dec 05 12:35:58 2024,965,202.000,185.286,77.143,893.429,145.000,122.714,893.429,17.714
Thu Dec 05 12:35:58 2024,970,202.000,184.393,77.321,892.714,147.500,123.607,890.214,17.357
Thu Dec 05 12:35:58 2024,975,202.000,183.500,77.500,892.000,150.000,124.500,887.000,17.000
Thu Dec 05 12:35:58 2024,980,202.000,182.607,77.679,891.286,152.500,125.393,883.786,16.643
Thu Dec 05 12:35:58 2024,985,202.000,181.714,77.857,890.571,155.000,126.286,880.571,16.286
Thu Dec 05 12:35:58 2024,990,196.000,185.000,75.000,892.000,145.000,131.000,872.000,17.000
Thu Dec 05 12:35:58 2024,995,195.000,181.571,72.857,894.429,147.714,126.143,848.429,16.714
Thu Dec 05 12:35:59 2024,0,193.750,181.036,71.429,894.964,147.357,125.071,846.464,16.357
Thu Dec 05 12:35:59 2024,5,192.500,180.500,70.000,895.500,147.000,124.000,844.500,16.000
Thu Dec 05 12:35:59 2024,10,191.250,179.964,68.571,896.036,146.643,122.929,842.536,15.643
Thu Dec 05 12:35:59 2024,15,190.000,179.429,67.143,896.571,146.286,121.857,840.571,15.286
Thu Dec 05 12:35:59 2024,20,201.000,180.000,80.000,895.000,146.000,126.000,826.000,15.000
Thu Dec 05 12:35:59 2024,25,199.929,179.643,79.286,895.893,146.893,125.107,826.179,15.357
Thu Dec 05 12:35:59 2024,30,198.857,179.286,78.571,896.786,147.786,124.214,826.357,15.714
Thu Dec 05 12:35:59 2024,35,197.786,178.929,77.857,897.679,148.679,123.321,826.536,16.071
Thu Dec 05 12:35:59 2024,40,196.714,178.571,77.143,898.571,149.571,122.429,826.714,16.429
Thu Dec 05 12:35:59 2024,45,195.643,178.214,76.429,899.464,150.464,121.536,826.893,16.786
