Timestamp,Millis,Myo0,Myo1,Myo2,Myo3,Myo4,Myo5,Myo6,Myo7
Thu Dec 05 12:58:56 2024,415,140.000,85.000,123.000,899.000,104.000,34.000,763.000,16.000
Thu Dec 05 12:58:56 2024,420,140.000,84.630,121.889,899.000,103.630,33.815,767.259,16.000
Thu Dec 05 12:58:56 2024,425,140.000,84.259,120.778,899.000,103.259,33.630,771.519,16.000
Thu Dec 05 12:58:56 2024,430,140.000,83.889,119.667,899.000,102.889,33.444,775.778,16.000
Thu Dec 05 12:58:56 2024,435,140.000,83.519,118.556,899.000,102.519,33.259,780.037,16.000
Thu Dec 05 12:58:56 2024,440,140.000,83.148,117.444,899.000,102.148,33.074,784.296,16.000
Thu Dec 05 12:58:56 2024,445,137.929,82.000,106.214,898.036,103.929,32.929,758.714,14.143
Thu Dec 05 12:58:56 2024,450,137.571,82.000,107.286,898.214,103.571,32.571,757.286,14.857
Thu Dec 05 12:58:56 2024,455,137.214,82.000,108.357,898.393,103.214,32.214,755.857,15.571
Thu Dec 05 12:58:56 2024,460,136.857,82.000,109.429,898.571,102.857,31.857,754.429,16.286
Thu Dec 05 12:58:56 2024,465,136.500,82.000,110.500,898.750,102.500,31.500,753.000,17.000
Thu Dec 05 12:58:56 2024,470,136.143,82.000,111.571,898.929,102.143,31.143,751.571,17.714
Thu Dec 05 12:58:56 2024,475,142.000,92.000,105.000,897.000,108.000,33.000,731.000,19.000
Thu Dec 05 12:58:56 2024,480,141.464,90.571,105.000,899.500,111.750,33.179,733.857,18.464
Thu Dec 05 12:58:56 2024,485,140.929,89.143,105.000,902.000,115.500,33.357,736.714,17.929
Thu Dec 05 12:58:56 2024,490,140.393,87.714,105.000,904.500,119.250,33.536,739.571,17.393
Thu Dec 05 12:58:56 2024,495,139.857,86.286,105.000,907.000,123.000,33.714,742.429,16.857
Thu Dec 05 12:58:56 2024,500,139.321,84.857,105.000,909.500,126.750,33.893,745.286,16.321
Thu Dec 05 12:58:56 2024,505,140.862,85.897,105.138,894.966,133.931,30.931,741.034,16.966
Thu Dec 05 12:58:56 2024,510,140.172,85.379,105.828,894.793,133.586,30.586,741.207,16.793
Thu Dec 05 12:58:56 2024,515,139.483,84.862,106.517,894.621,133.241,30.241,741.379,16.621
Thu Dec 05 12:58:56 2024,520,138.793,84.345,107.207,894.448,132.897,29.897,741.552,16.448
Thu Dec 05 12:58:56 2024,525,138.103,83.828,107.897,894.276,132.552,29.552,741.724,16.276
Thu Dec 05 12:58:56 2024,530,137.414,83.310,108.586,894.103,132.207,29.207,741.897,16.103
Thu Dec 05 12:58:56 2024,535,135.000,76.000,106.000,900.000,126.000,35.000,757.000,17.000
Thu Dec 05 12:58:56 2024,540,128.148,68.148,117.519,897.259,118.111,32.148,770.667,16.852
Thu Dec 05 12:58:56 2024,545,128.333,68.333,115.667,896.333,117.000,32.333,774.000,16.667
Thu Dec 05 12:58:56 2024,550,128.519,68.519,113.815,895.407,115.889,32.519,777.333,16.481
Thu Dec 05 12:58:56 2024,555,128.704,68.704,111.963,894.481,114.778,32.704,780.667,16.296
Thu Dec 05 12:58:56 2024,560,128.889,68.889,110.111,893.556,113.667,32.889,784.000,16.111
Thu Dec 05 12:58:56 2024,565,130.000,67.000,119.000,891.000,109.000,32.000,798.000,18.000
Thu Dec 05 12:58:56 2024,570,130.536,65.393,119.357,892.250,111.679,31.107,794.607,18.000
Thu Dec 05 12:58:56 2024,575,131.071,63.786,119.714,893.500,114.357,30.214,791.214,18.000
Thu Dec 05 12:58:56 2024,580,131.607,62.179,120.071,894.750,117.036,29.321,787.821,18.000
Thu Dec 05 12:58:56 2024,585,132.143,60.571,120.429,896.000,119.714,28.429,784.429,18.000
Thu Dec 05 12:58:56 2024,590,132.679,58.964,120.786,897.250,122.393,27.536,781.036,18.000
Thu Dec 05 12:58:56 2024,595,130.000,63.000,104.000,898.000,148.000,32.000,796.000,15.000
Thu Dec 05 12:58:56 2024,600,129.815,62.630,105.111,898.000,149.296,32.000,797.852,15.556
Thu Dec 05 12:58:56 2024,605,129.630,62.259,106.222,898.000,150.593,32.000,799.704,16.111
