Timestamp,Millis,Myo0,Myo1,Myo2,Myo3,Myo4,Myo5,Myo6,Myo7
Thu Dec 05 12:53:43 2024,55,142.000,56.000,124.000,891.000,58.000,32.000,718.000,15.000
Thu Dec 05 12:53:43 2024,60,143.889,58.333,118.222,901.000,59.444,31.889,708.000,17.000
Thu Dec 05 12:53:43 2024,65,143.704,57.222,118.593,901.000,60.185,31.704,704.667,17.000
Thu Dec 05 12:53:43 2024,70,143.519,56.111,118.963,901.000,60.926,31.519,701.333,17.000
Thu Dec 05 12:53:43 2024,75,143.333,55.000,119.333,901.000,61.667,31.333,698.000,17.000
Thu Dec 05 12:53:43 2024,80,143.148,53.889,119.704,901.000,62.407,31.148,694.667,17.000
Thu Dec 05 12:53:43 2024,85,152.000,47.000,119.000,901.000,58.000,32.000,693.000,49.000
Thu Dec 05 12:53:43 2024,90,186.296,56.111,122.815,894.593,55.000,31.852,694.370,17.000
Thu Dec 05 12:53:43 2024,95,186.667,55.000,121.333,895.333,55.000,31.667,692.333,17.000
Thu Dec 05 12:53:43 2024,100,187.037,53.889,119.852,896.074,55.000,31.481,690.296,17.000
Thu Dec 05 12:53:43 2024,105,187.407,52.778,118.370,896.815,55.000,31.296,688.259,17.000
Thu Dec 05 12:53:43 2024,110,187.778,51.667,116.889,897.556,55.000,31.111,686.222,17.000
Thu Dec 05 12:53:43 2024,115,177.000,44.000,118.500,898.000,55.000,30.000,707.500,19.000
Thu Dec 05 12:53:43 2024,120,175.143,41.429,113.857,899.714,57.143,31.857,708.857,21.143
Thu Dec 05 12:53:43 2024,125,174.071,43.214,113.679,899.357,57.321,31.679,708.679,22.571
Thu Dec 05 12:53:43 2024,130,173.000,45.000,113.500,899.000,57.500,31.500,708.500,24.000
Thu Dec 05 12:53:43 2024,135,171.929,46.786,113.321,898.643,57.679,31.321,708.321,25.429
Thu Dec 05 12:53:43 2024,140,170.857,48.571,113.143,898.286,57.857,31.143,708.143,26.857
Thu Dec 05 12:53:43 2024,145,180.000,50.000,105.000,901.000,57.000,30.000,695.000,12.000
Thu Dec 05 12:53:43 2024,150,171.448,47.586,108.724,895.241,57.862,34.724,711.172,16.862
Thu Dec 05 12:53:43 2024,155,170.759,47.069,108.379,896.793,57.690,34.379,710.138,16.690
Thu Dec 05 12:53:43 2024,160,170.069,46.552,108.034,898.345,57.517,34.034,709.103,16.517
Thu Dec 05 12:53:43 2024,165,169.379,46.034,107.690,899.897,57.345,33.690,708.069,16.345
Thu Dec 05 12:53:43 2024,170,168.690,45.517,107.345,901.448,57.172,33.345,707.034,16.172
Thu Dec 05 12:53:43 2024,175,168.000,45.000,107.000,903.000,57.000,33.000,706.000,16.000
Thu Dec 05 12:53:43 2024,180,172.107,51.357,113.107,892.750,57.107,31.679,745.071,16.679
Thu Dec 05 12:53:43 2024,185,172.286,50.286,113.286,894.000,57.286,31.143,746.857,16.143
Thu Dec 05 12:53:43 2024,190,172.464,49.214,113.464,895.250,57.464,30.607,748.643,15.607
Thu Dec 05 12:53:43 2024,195,172.643,48.143,113.643,896.500,57.643,30.071,750.429,15.071
Thu Dec 05 12:53:43 2024,200,172.821,47.071,113.821,897.750,57.821,29.536,752.214,14.536
Thu Dec 05 12:53:43 2024,205,173.000,46.000,114.000,899.000,58.000,29.000,754.000,14.000
Thu Dec 05 12:53:43 2024,210,162.161,51.268,117.679,895.321,68.732,29.161,776.946,13.214
Thu Dec 05 12:53:43 2024,215,162.429,51.714,117.143,895.857,68.286,29.429,776.857,13.571
Thu Dec 05 12:53:43 2024,220,162.696,52.161,116.607,896.393,67.839,29.696,776.768,13.929
Thu Dec 05 12:53:43 2024,225,162.964,52.607,116.071,896.929,67.393,29.964,776.679,14.286
Thu Dec 05 12:53:43 2024,230,163.232,53.054,115.536,897.464,66.946,30.232,776.589,14.643
Thu Dec 05 12:53:43 2024,235,163.500,53.500,115.000,898.000,66.500,30.500,776.500,15.000
Thu Dec 05 12:53:43 2024,240,163.768,53.946,114.464,898.536,66.054,30.768,776.411,15.357
Thu Dec 05 12:53:43 2024,245,164.036,54.393,113.929,899.071,65.607,31.036,776.321,15.714
Thu Dec 05 12:53:43 2024,250,164.304,54.839,113.393,899.607,65.161,31.304,776.232,16.071
Thu Dec 05 12:53:43 2024,255,164.571,55.286,112.857,900.143,64.714,31.571,776.143,16.429
Thu Dec 05 12:53:43 2024,260,164.839,55.732,112.321,900.679,64.268,31.839,776.054,16.786
Thu Dec 05 12:53:43 2024,265,160.000,52.000,108.000,897.000,63.000,28.000,757.000,19.000
Thu Dec 05 12:53:43 2024,270,145.400,50.120,94.120,899.160,62.240,30.960,730.520,16.040
Thu Dec 05 12:53:43 2024,275,147.400,50.720,94.720,899.960,63.440,30.760,728.120,16.240
Thu Dec 05 12:53:43 2024,280,149.400,51.320,95.320,900.760,64.640,30.560,725.720,16.440
Thu Dec 05 12:53:43 2024,285,151.400,51.920,95.920,901.560,65.840,30.360,723.320,16.640
Thu Dec 05 12:53:43 2024,290,153.400,52.520,96.520,902.360,67.040,30.160,720.920,16.840
Thu Dec 05 12:53:43 2024,295,157.000,46.000,96.000,891.000,72.000,31.000,757.000,16.000
Thu Dec 05 12:53:43 2024,300,156.464,45.821,94.214,892.786,72.000,31.000,755.571,16.893
Thu Dec 05 12:53:43 2024,305,155.929,45.643,92.429,894.571,72.000,31.000,754.143,17.786
Thu Dec 05 12:53:43 2024,310,155.393,45.464,90.643,896.357,72.000,31.000,752.714,18.679
Thu Dec 05 12:53:43 2024,315,154.857,45.286,88.857,898.143,72.000,31.000,751.286,19.571
Thu Dec 05 12:53:43 2024,320,154.321,45.107,87.071,899.929,72.000,31.000,749.857,20.464
Thu Dec 05 12:53:43 2024,325,141.000,66.000,89.000,890.000,67.000,28.000,781.000,19.000
Thu Dec 05 12:53:43 2024,330,143.500,64.036,89.893,892.321,67.357,29.429,778.679,18.286
Thu Dec 05 12:53:43 2024,335,146.000,62.071,90.786,894.643,67.714,30.857,776.357,17.571
Thu Dec 05 12:53:43 2024,340,148.500,60.107,91.679,896.964,68.071,32.286,774.036,16.857
