Timestamp,Millis,Myo0,Myo1,Myo2,Myo3,Myo4,Myo5,Myo6,Myo7
Thu Dec 05 12:53:43 2024,55,142,56,124,891,58,32,718,15
Thu Dec 05 12:53:43 2024,56,131,57,127,900,58,32,701,15
Thu Dec 05 12:53:43 2024,57,144,59,118,901,59,32,710,17
Thu Dec 05 12:53:43 2024,84,143,53,120,901,63,31,692,17
Thu Dec 05 12:53:43 2024,85,152,47,119,901,58,32,693,49
Thu Dec 05 12:53:43 2024,86,167,53,124,900,57,29,693,19
Thu Dec 05 12:53:43 2024,86,170,56,123,896,58,31,689,17
Thu Dec 05 12:53:43 2024,86,186,57,124,894,55,32,696,17
Thu Dec 05 12:53:43 2024,113,188,51,116,898,55,31,685,17
Thu Dec 05 12:53:43 2024,114,190,44,125,900,51,31,712,18
Thu Dec 05 12:53:43 2024,114,178,48,123,896,53,28,706,18
Thu Dec 05 12:53:43 2024,116,176,40,114,900,57,32,709,20
Thu Dec 05 12:53:43 2024,144,170,50,113,898,58,31,708,28
Thu Dec 05 12:53:43 2024,145,180,50,105,901,57,30,695,12
Thu Dec 05 12:53:43 2024,146,172,48,109,894,58,35,712,17
Thu Dec 05 12:53:43 2024,175,168,45,107,903,57,33,706,16
Thu Dec 05 12:53:43 2024,176,168,53,106,899,61,32,718,15
Thu Dec 05 12:53:43 2024,177,168,50,114,896,60,32,734,15
Thu Dec 05 12:53:43 2024,177,157,49,105,899,57,30,728,17
Thu Dec 05 12:53:43 2024,177,172,52,113,892,57,32,744,17
Thu Dec 05 12:53:43 2024,205,173,46,114,899,58,29,754,14
Thu Dec 05 12:53:43 2024,206,188,48,118,897,58,32,767,16
Thu Dec 05 12:53:43 2024,207,181,44,118,898,60,31,767,15
Thu Dec 05 12:53:43 2024,207,164,47,116,905,57,32,782,15
Thu Dec 05 12:53:43 2024,207,162,51,118,895,69,29,777,13
Thu Dec 05 12:53:43 2024,263,165,56,112,901,64,32,776,17
Thu Dec 05 12:53:43 2024,264,159,48,112,903,65,28,762,13
Thu Dec 05 12:53:43 2024,265,163,52,108,891,68,32,770,16
Thu Dec 05 12:53:43 2024,265,160,52,108,897,63,28,757,19
Thu Dec 05 12:53:43 2024,266,149,54,100,893,64,33,730,18
Thu Dec 05 12:53:43 2024,267,148,52,101,897,68,30,732,17
Thu Dec 05 12:53:43 2024,267,151,60,100,902,63,30,741,17
Thu Dec 05 12:53:43 2024,269,145,50,94,899,62,31,731,16
Thu Dec 05 12:53:43 2024,294,155,53,97,903,68,30,719,17
Thu Dec 05 12:53:43 2024,295,157,47,92,893,67,28,716,16
Thu Dec 05 12:53:43 2024,295,159,42,92,901,72,32,741,18
Thu Dec 05 12:53:43 2024,295,157,46,96,891,72,31,757,16
Thu Dec 05 12:53:43 2024,323,154,45,86,901,72,31,749,21
Thu Dec 05 12:53:43 2024,324,154,60,92,914,70,31,766,12
Thu Dec 05 12:53:43 2024,324,149,48,90,899,66,31,766,14
Thu Dec 05 12:53:43 2024,325,141,66,89,890,67,28,781,19
Thu Dec 05 12:53:43 2024,353,155,55,94,903,69,36,768,15
Thu Dec 05 12:53:43 2024,354,153,62,91,891,62,32,748,16
Thu Dec 05 12:53:43 2024,355,152,61,104,899,90,31,732,16
Thu Dec 05 12:53:43 2024,356,149,65,125,899,98,27,703,19
Thu Dec 05 12:53:43 2024,356,148,71,140,891,121,31,666,17
Thu Dec 05 12:53:43 2024,384,143,70,147,896,131,31,670,21
Thu Dec 05 12:53:43 2024,384,151,65,150,894,139,30,658,17
Thu Dec 05 12:53:43 2024,385,163,65,157,900,129,32,656,17
Thu Dec 05 12:53:43 2024,413,171,64,165,898,138,33,654,17
Thu Dec 05 12:53:43 2024,414,180,54,169,901,145,33,654,16
Thu Dec 05 12:53:43 2024,414,174,56,165,903,138,31,651,17
Thu Dec 05 12:53:43 2024,416,177,56,167,898,168,32,643,17
Thu Dec 05 12:53:43 2024,416,166,47,169,899,170,32,647,17
Thu Dec 05 12:53:43 2024,445,161,54,153,890,216,31,673,15
Thu Dec 05 12:53:43 2024,446,162,51,149,806,212,31,677,18
Thu Dec 05 12:53:43 2024,447,152,60,140,713,195,27,666,14
Thu Dec 05 12:53:43 2024,447,140,58,137,633,184,31,681,15
Thu Dec 05 12:53:43 2024,473,127,58,130,565,165,25,681,14
Thu Dec 05 12:53:43 2024,474,116,60,121,515,152,26,725,46
Thu Dec 05 12:53:43 2024,474,104,54,121,466,134,32,737,16
Thu Dec 05 12:53:43 2024,503,106,50,115,432,128,29,766,18
Thu Dec 05 12:53:43 2024,505,99,47,113,402,112,26,760,15
Thu Dec 05 12:53:43 2024,505,104,47,108,380,103,31,764,13
Thu Dec 05 12:53:43 2024,506,97,46,108,348,97,31,769,16
Thu Dec 05 12:53:43 2024,506,104,47,103,326,94,28,771,16
Thu Dec 05 12:53:43 2024,507,96,48,104,311,89,31,768,16
Thu Dec 05 12:53:43 2024,536,114,49,106,306,89,30,795,29
Thu Dec 05 12:53:43 2024,536,104,60,100,285,77,32,826,17
Thu Dec 05 12:53:43 2024,537,97,59,110,284,80,33,822,17
Thu Dec 05 12:53:43 2024,564,86,62,106,268,74,32,826,11
Thu Dec 05 12:53:43 2024,565,83,55,104,259,73,30,832,13
Thu Dec 05 12:53:43 2024,565,76,54,97,252,76,27,808,55
Thu Dec 05 12:53:43 2024,565,82,57,93,242,71,31,821,18
Thu Dec 05 12:53:43 2024,565,74,57,100,245,69,31,817,14
Thu Dec 05 12:53:43 2024,593,90,49,104,234,71,30,812,18
Thu Dec 05 12:53:43 2024,594,84,57,109,233,69,31,809,19
Thu Dec 05 12:53:43 2024,594,97,51,120,232,67,32,802,13
Thu Dec 05 12:53:43 2024,596,105,53,124,224,66,27,808,16
Thu Dec 05 12:53:43 2024,596,103,50,125,236,61,29,802,15
Thu Dec 05 12:53:43 2024,624,113,57,114,232,61,31,793,42
Thu Dec 05 12:53:43 2024,625,107,54,119,229,72,31,783,12
Thu Dec 05 12:53:43 2024,625,119,54,110,229,64,29,773,16
Thu Dec 05 12:53:43 2024,683,114,55,109,218,67,33,759,14
Thu Dec 05 12:53:43 2024,684,121,48,108,222,65,31,749,16
Thu Dec 05 12:53:43 2024,685,128,50,110,217,62,30,765,18
Thu Dec 05 12:53:43 2024,687,123,51,110,212,63,32,787,14
Thu Dec 05 12:53:43 2024,687,129,46,112,219,63,39,790,15
