Timestamp,Millis,Myo0,Myo1,Myo2,Myo3,Myo4,Myo5,Myo6,Myo7
Thu Dec 05 12:40:32 2024,953,158,62,72,228,163,122,831,12
Thu Dec 05 12:40:32 2024,954,159,63,69,230,169,126,839,20
Thu Dec 05 12:40:32 2024,982,155,63,66,233,170,124,831,18
Thu Dec 05 12:40:32 2024,983,158,66,72,231,168,117,841,14
Thu Dec 05 12:40:32 2024,983,156,67,63,224,161,110,825,22
Thu Dec 05 12:40:33 2024,14,159,68,68,225,145,120,809,17
Thu Dec 05 12:40:33 2024,15,151,65,69,221,142,112,787,16
Thu Dec 05 12:40:33 2024,16,155,61,70,215,142,112,791,16
Thu Dec 05 12:40:33 2024,16,155,63,64,213,142,110,798,17
Thu Dec 05 12:40:33 2024,16,152,65,68,215,165,109,799,15
Thu Dec 05 12:40:33 2024,16,163,67,63,215,150,109,798,15
Thu Dec 05 12:40:33 2024,16,157,60,66,204,144,102,772,11
Thu Dec 05 12:40:33 2024,17,153,68,65,205,136,96,766,17
Thu Dec 05 12:40:33 2024,17,153,63,66,200,126,106,779,46
Thu Dec 05 12:40:33 2024,18,154,65,69,204,128,97,771,16
Thu Dec 05 12:40:33 2024,45,148,85,69,204,131,101,759,12
Thu Dec 05 12:40:33 2024,46,156,74,61,206,142,104,763,13
Thu Dec 05 12:40:33 2024,46,151,80,68,200,121,96,770,15
Thu Dec 05 12:40:33 2024,46,156,77,69,206,116,96,767,15
Thu Dec 05 12:40:33 2024,102,149,81,63,205,140,98,774,15
Thu Dec 05 12:40:33 2024,103,155,75,69,203,157,93,791,15
Thu Dec 05 12:40:33 2024,103,156,73,69,200,149,98,791,15
Thu Dec 05 12:40:33 2024,104,156,75,66,204,153,92,787,13
Thu Dec 05 12:40:33 2024,104,154,74,66,205,151,102,781,14
Thu Dec 05 12:40:33 2024,106,157,65,62,193,149,101,770,17
Thu Dec 05 12:40:33 2024,106,157,73,66,200,144,96,759,17
Thu Dec 05 12:40:33 2024,108,148,75,66,202,147,94,754,18
Thu Dec 05 12:40:33 2024,134,153,67,63,217,158,106,773,15
Thu Dec 05 12:40:33 2024,135,154,74,65,213,160,99,777,17
Thu Dec 05 12:40:33 2024,135,155,77,68,222,140,95,809,16
Thu Dec 05 12:40:33 2024,163,157,83,63,218,127,97,831,14
Thu Dec 05 12:40:33 2024,164,159,87,69,212,114,97,820,14
Thu Dec 05 12:40:33 2024,164,157,82,68,210,124,110,816,15
Thu Dec 05 12:40:33 2024,164,156,86,64,198,121,92,795,15
Thu Dec 05 12:40:33 2024,165,153,83,66,211,111,96,802,16
Thu Dec 05 12:40:33 2024,165,156,89,66,257,110,95,798,12
Thu Dec 05 12:40:33 2024,194,163,89,68,277,124,100,807,18
Thu Dec 05 12:40:33 2024,194,166,88,69,315,128,95,807,16
Thu Dec 05 12:40:33 2024,195,159,88,64,335,126,98,810,15
Thu Dec 05 12:40:33 2024,195,163,88,61,337,125,98,816,18
Thu Dec 05 12:40:33 2024,224,156,86,64,318,114,100,834,19
Thu Dec 05 12:40:33 2024,225,151,81,71,302,112,105,860,12
Thu Dec 05 12:40:33 2024,225,153,82,72,284,106,104,868,15
Thu Dec 05 12:40:33 2024,252,150,86,78,266,102,105,862,14
Thu Dec 05 12:40:33 2024,253,158,83,70,263,141,97,867,15
Thu Dec 05 12:40:33 2024,254,157,76,71,260,117,107,860,16
Thu Dec 05 12:40:33 2024,254,151,77,72,254,110,108,867,15
Thu Dec 05 12:40:33 2024,255,156,68,70,242,122,111,870,16
Thu Dec 05 12:40:33 2024,283,152,72,65,235,133,111,855,13
Thu Dec 05 12:40:33 2024,284,151,75,65,237,135,109,860,19
Thu Dec 05 12:40:33 2024,284,155,66,70,236,132,114,854,13
Thu Dec 05 12:40:33 2024,284,157,72,67,230,121,105,825,18
Thu Dec 05 12:40:33 2024,311,153,72,69,220,117,105,825,17
Thu Dec 05 12:40:33 2024,312,152,61,67,227,112,113,811,13
Thu Dec 05 12:40:33 2024,314,150,61,71,218,100,107,826,16
Thu Dec 05 12:40:33 2024,315,150,67,73,220,101,108,845,16
Thu Dec 05 12:40:33 2024,315,153,64,73,217,99,106,846,13
Thu Dec 05 12:40:33 2024,343,157,69,70,220,95,111,826,16
Thu Dec 05 12:40:33 2024,343,157,72,69,216,96,111,801,13
Thu Dec 05 12:40:33 2024,344,151,71,70,242,93,111,810,13
Thu Dec 05 12:40:33 2024,344,156,70,68,257,92,111,790,18
Thu Dec 05 12:40:33 2024,372,161,73,61,294,80,106,791,13
Thu Dec 05 12:40:33 2024,372,149,67,63,317,87,104,777,15
Thu Dec 05 12:40:33 2024,373,159,65,66,297,95,105,777,15
Thu Dec 05 12:40:33 2024,401,158,72,62,282,94,110,810,17
Thu Dec 05 12:40:33 2024,402,158,73,69,274,89,107,823,13
Thu Dec 05 12:40:33 2024,403,153,77,63,261,100,106,842,13
Thu Dec 05 12:40:33 2024,404,153,76,65,254,101,109,853,16
Thu Dec 05 12:40:33 2024,404,153,76,75,300,96,107,868,16
Thu Dec 05 12:40:33 2024,405,149,82,75,312,91,113,884,16
Thu Dec 05 12:40:33 2024,433,156,73,74,301,89,111,871,18
Thu Dec 05 12:40:33 2024,433,154,73,69,327,86,110,882,17
Thu Dec 05 12:40:33 2024,434,154,71,79,322,97,117,864,14
Thu Dec 05 12:40:33 2024,434,152,64,74,299,87,113,860,15
Thu Dec 05 12:40:33 2024,461,143,69,70,286,100,116,856,17
Thu Dec 05 12:40:33 2024,463,153,64,81,366,106,110,867,18
Thu Dec 05 12:40:33 2024,463,162,68,77,436,103,98,865,17
