Timestamp,Millis,Myo0,Myo1,Myo2,Myo3,Myo4,Myo5,Myo6,Myo7
Thu Dec 05 12:56:06 2024,669,123,53,118,901,110,31,783,17
Thu Dec 05 12:56:06 2024,670,123,59,110,903,114,30,796,18
Thu Dec 05 12:56:06 2024,671,121,58,110,901,120,34,796,18
Thu Dec 05 12:56:06 2024,697,114,60,105,894,120,31,799,15
Thu Dec 05 12:56:06 2024,700,120,69,113,899,122,34,795,19
Thu Dec 05 12:56:06 2024,700,115,68,116,900,130,43,784,17
Thu Dec 05 12:56:06 2024,729,119,67,109,898,121,34,764,18
Thu Dec 05 12:56:06 2024,730,118,68,100,907,146,34,780,17
Thu Dec 05 12:56:06 2024,730,117,59,100,898,128,34,774,18
Thu Dec 05 12:56:06 2024,730,118,63,96,895,128,31,759,17
Thu Dec 05 12:56:06 2024,731,123,66,97,898,131,30,785,15
Thu Dec 05 12:56:06 2024,788,118,60,104,896,120,32,770,19
Thu Dec 05 12:56:06 2024,789,120,60,102,896,126,29,787,14
Thu Dec 05 12:56:06 2024,790,119,57,106,888,121,32,801,17
Thu Dec 05 12:56:06 2024,790,118,65,108,897,124,32,791,20
Thu Dec 05 12:56:06 2024,791,117,63,104,895,126,32,783,14
Thu Dec 05 12:56:06 2024,792,121,54,97,891,120,31,777,17
Thu Dec 05 12:56:06 2024,792,118,55,105,898,116,33,769,15
Thu Dec 05 12:56:06 2024,792,122,73,111,895,118,32,754,19
Thu Dec 05 12:56:06 2024,793,124,58,106,900,112,32,759,12
Thu Dec 05 12:56:06 2024,819,124,56,107,893,116,32,768,18
Thu Dec 05 12:56:06 2024,820,124,56,102,898,116,30,774,15
Thu Dec 05 12:56:06 2024,820,124,56,103,902,117,31,802,16
Thu Dec 05 12:56:06 2024,820,124,58,100,892,116,31,825,17
Thu Dec 05 12:56:06 2024,848,115,56,103,893,117,31,834,17
Thu Dec 05 12:56:06 2024,849,123,56,107,897,109,30,817,18
Thu Dec 05 12:56:06 2024,849,129,50,99,894,111,44,830,18
Thu Dec 05 12:56:06 2024,850,126,57,109,899,110,31,832,17
Thu Dec 05 12:56:06 2024,879,121,57,114,895,117,32,827,14
Thu Dec 05 12:56:06 2024,879,117,52,109,896,115,34,809,15
Thu Dec 05 12:56:06 2024,879,121,51,109,894,113,30,824,18
Thu Dec 05 12:56:06 2024,880,116,50,112,894,113,30,843,17
Thu Dec 05 12:56:06 2024,908,124,48,111,896,115,32,830,16
Thu Dec 05 12:56:06 2024,909,122,54,104,900,120,32,829,15
Thu Dec 05 12:56:06 2024,910,122,48,102,895,128,43,809,17
