Timestamp,Millis,Myo0,Myo1,Myo2,Myo3,Myo4,Myo5,Myo6,Myo7
Thu Dec 05 12:45:26 2024,991,111,73,89,898,107,67,808,16
Thu Dec 05 12:45:26 2024,992,111,71,93,894,110,64,789,18
Thu Dec 05 12:45:27 2024,21,108,78,93,900,109,71,794,18
Thu Dec 05 12:45:27 2024,22,114,77,89,896,111,68,780,14
Thu Dec 05 12:45:27 2024,22,113,77,86,904,110,65,767,17
Thu Dec 05 12:45:27 2024,22,115,73,84,896,113,62,770,17
Thu Dec 05 12:45:27 2024,22,114,79,86,891,117,75,775,16
Thu Dec 05 12:45:27 2024,23,108,72,88,890,115,67,768,17
Thu Dec 05 12:45:27 2024,50,108,72,83,897,109,59,773,20
Thu Dec 05 12:45:27 2024,51,112,60,87,894,114,63,756,20
Thu Dec 05 12:45:27 2024,51,114,64,77,902,108,63,738,15
Thu Dec 05 12:45:27 2024,51,117,67,80,892,111,64,741,14
Thu Dec 05 12:45:27 2024,79,118,69,81,902,106,66,731,16
Thu Dec 05 12:45:27 2024,81,113,63,93,898,110,92,739,17
Thu Dec 05 12:45:27 2024,81,113,66,76,899,117,72,731,17
Thu Dec 05 12:45:27 2024,82,110,74,78,903,108,70,761,18
Thu Dec 05 12:45:27 2024,109,115,66,74,900,112,76,757,17
Thu Dec 05 12:45:27 2024,110,115,72,77,902,106,74,741,18
Thu Dec 05 12:45:27 2024,111,111,69,77,901,102,67,742,16
Thu Dec 05 12:45:27 2024,112,114,73,81,902,105,70,743,18
Thu Dec 05 12:45:27 2024,140,110,68,83,896,112,70,752,17
Thu Dec 05 12:45:27 2024,141,111,69,85,896,111,91,763,14
Thu Dec 05 12:45:27 2024,141,114,72,90,899,106,68,786,16
Thu Dec 05 12:45:27 2024,171,109,70,95,895,111,60,789,18
Thu Dec 05 12:45:27 2024,171,111,73,94,897,111,62,809,16
Thu Dec 05 12:45:27 2024,172,119,69,88,898,107,62,796,12
Thu Dec 05 12:45:27 2024,172,114,66,92,898,111,61,797,18
Thu Dec 05 12:45:27 2024,172,109,76,94,895,112,65,776,17
Thu Dec 05 12:45:27 2024,173,111,73,92,903,117,66,781,20
Thu Dec 05 12:45:27 2024,229,109,66,85,902,110,64,767,17
Thu Dec 05 12:45:27 2024,230,103,73,84,900,112,63,754,14
Thu Dec 05 12:45:27 2024,232,110,71,86,898,112,67,753,17
Thu Dec 05 12:45:27 2024,259,105,70,90,901,115,62,755,14
Thu Dec 05 12:45:27 2024,260,107,73,84,891,114,61,750,18
Thu Dec 05 12:45:27 2024,261,110,69,87,905,117,62,740,17
Thu Dec 05 12:45:27 2024,262,107,66,83,902,114,62,755,17
Thu Dec 05 12:45:27 2024,262,111,69,85,898,111,55,746,15
Thu Dec 05 12:45:27 2024,265,107,66,84,895,111,62,742,15
Thu Dec 05 12:45:27 2024,265,112,73,81,896,110,59,747,20
Thu Dec 05 12:45:27 2024,265,113,67,95,899,114,58,752,15
Thu Dec 05 12:45:27 2024,265,112,66,76,893,117,58,716,16
Thu Dec 05 12:45:27 2024,266,112,65,92,898,108,58,713,16
Thu Dec 05 12:45:27 2024,290,104,74,77,906,116,59,727,15
Thu Dec 05 12:45:27 2024,291,114,71,75,899,115,63,742,16
Thu Dec 05 12:45:27 2024,292,114,68,71,899,106,57,736,17
Thu Dec 05 12:45:27 2024,319,117,66,84,891,110,62,746,12
Thu Dec 05 12:45:27 2024,320,113,59,81,902,112,67,740,18
Thu Dec 05 12:45:27 2024,321,110,62,77,898,117,61,744,17
Thu Dec 05 12:45:27 2024,322,116,59,83,903,113,67,733,15
Thu Dec 05 12:45:27 2024,322,113,62,85,898,111,65,743,15
Thu Dec 05 12:45:27 2024,352,119,56,82,898,111,70,743,17
Thu Dec 05 12:45:27 2024,353,112,59,78,903,120,64,745,14
Thu Dec 05 12:45:27 2024,353,113,57,81,893,106,61,747,19
Thu Dec 05 12:45:27 2024,353,112,60,85,900,111,57,739,14
Thu Dec 05 12:45:27 2024,380,108,60,77,902,115,62,777,17
Thu Dec 05 12:45:27 2024,381,112,67,75,896,108,59,792,19
Thu Dec 05 12:45:27 2024,381,109,63,73,901,111,70,787,18
Thu Dec 05 12:45:27 2024,411,118,74,83,902,115,64,793,16
Thu Dec 05 12:45:27 2024,411,119,68,76,898,111,61,784,17
Thu Dec 05 12:45:27 2024,412,115,67,77,901,107,67,802,15
Thu Dec 05 12:45:27 2024,412,114,68,84,899,108,82,821,18
Thu Dec 05 12:45:27 2024,415,117,63,82,892,109,72,806,15
Thu Dec 05 12:45:27 2024,415,116,63,84,900,109,71,813,14
Thu Dec 05 12:45:27 2024,442,123,56,86,897,108,69,798,18
Thu Dec 05 12:45:27 2024,443,119,63,97,902,107,73,800,15
Thu Dec 05 12:45:27 2024,443,117,55,92,897,110,69,798,18
Thu Dec 05 12:45:27 2024,443,117,58,87,900,112,62,802,16
Thu Dec 05 12:45:27 2024,500,111,51,94,897,106,66,797,16
