Timestamp,Millis,Myo0,Myo1,Myo2,Myo3,Myo4,Myo5,Myo6,Myo7
Thu Dec 05 12:38:21 2024,703,159,89,101,243,145,32,899,18
Thu Dec 05 12:38:21 2024,704,158,91,87,249,155,37,899,17
Thu Dec 05 12:38:21 2024,704,159,91,89,250,147,34,900,14
Thu Dec 05 12:38:21 2024,732,160,90,90,240,155,44,903,15
Thu Dec 05 12:38:21 2024,733,161,95,91,235,158,53,904,16
Thu Dec 05 12:38:21 2024,733,159,94,90,222,151,54,891,16
Thu Dec 05 12:38:21 2024,734,161,89,82,228,165,71,901,16
Thu Dec 05 12:38:21 2024,761,161,87,88,219,154,65,905,16
Thu Dec 05 12:38:21 2024,762,154,81,89,212,157,73,895,19
Thu Dec 05 12:38:21 2024,763,151,86,97,216,156,79,901,13
Thu Dec 05 12:38:21 2024,764,155,84,104,221,157,97,905,16
Thu Dec 05 12:38:21 2024,792,155,91,98,228,158,108,906,18
Thu Dec 05 12:38:21 2024,793,160,87,92,228,151,119,902,13
Thu Dec 05 12:38:21 2024,793,153,93,91,231,167,133,901,16
Thu Dec 05 12:38:21 2024,822,154,89,78,229,156,144,900,14
Thu Dec 05 12:38:21 2024,823,153,92,90,227,175,157,907,16
Thu Dec 05 12:38:21 2024,824,152,97,85,219,171,162,903,16
Thu Dec 05 12:38:21 2024,824,155,81,85,216,161,167,903,36
Thu Dec 05 12:38:21 2024,824,165,82,76,219,167,179,902,13
Thu Dec 05 12:38:21 2024,824,160,79,84,218,159,190,901,12
Thu Dec 05 12:38:21 2024,853,155,72,82,216,162,195,898,16
Thu Dec 05 12:38:21 2024,853,150,72,77,215,162,204,896,15
Thu Dec 05 12:38:21 2024,854,156,75,75,212,156,210,887,16
Thu Dec 05 12:38:21 2024,854,160,78,78,211,159,218,914,13
Thu Dec 05 12:38:21 2024,881,166,66,72,201,156,231,888,16
Thu Dec 05 12:38:21 2024,882,164,69,79,207,145,228,898,15
Thu Dec 05 12:38:21 2024,883,160,61,75,204,152,224,875,16
Thu Dec 05 12:38:21 2024,884,151,63,77,211,144,234,895,16
Thu Dec 05 12:38:21 2024,912,152,52,82,212,156,237,914,15
Thu Dec 05 12:38:21 2024,913,157,59,76,222,145,231,901,14
