Timestamp,Millis,Myo0,Myo1,Myo2,Myo3
Fri Nov 22 21:14:56 2024,41,736,73,253,678
Fri Nov 22 21:14:56 2024,42,714,79,252,678
Fri Nov 22 21:14:56 2024,42,735,78,245,691
Fri Nov 22 21:14:56 2024,71,723,69,255,675
Fri Nov 22 21:14:56 2024,72,704,74,245,675
Fri Nov 22 21:14:56 2024,72,722,71,255,673
Fri Nov 22 21:14:56 2024,72,716,70,253,664
Fri Nov 22 21:14:56 2024,73,712,68,248,664
Fri Nov 22 21:14:56 2024,73,682,65,246,648
Fri Nov 22 21:14:56 2024,74,673,64,248,644
Fri Nov 22 21:14:56 2024,74,648,63,250,628
Fri Nov 22 21:14:56 2024,74,647,70,248,631
Fri Nov 22 21:14:56 2024,74,634,77,242,629
Fri Nov 22 21:14:56 2024,101,597,72,233,589
Fri Nov 22 21:14:56 2024,102,582,69,235,583
Fri Nov 22 21:14:56 2024,102,595,69,217,592
Fri Nov 22 21:14:56 2024,131,584,68,224,602
Fri Nov 22 21:14:56 2024,132,574,69,220,585
Fri Nov 22 21:14:56 2024,132,567,70,225,582
Fri Nov 22 21:14:56 2024,133,560,75,222,579
Fri Nov 22 21:14:56 2024,133,571,58,230,567
Fri Nov 22 21:14:56 2024,133,564,61,236,573
Fri Nov 22 21:14:56 2024,134,570,61,240,550
Fri Nov 22 21:14:56 2024,134,590,68,237,556
Fri Nov 22 21:14:56 2024,161,585,66,239,583
Fri Nov 22 21:14:56 2024,161,597,75,240,572
Fri Nov 22 21:14:56 2024,162,600,64,243,586
Fri Nov 22 21:14:56 2024,190,604,72,243,607
Fri Nov 22 21:14:56 2024,190,605,71,252,607
Fri Nov 22 21:14:56 2024,191,609,69,237,607
Fri Nov 22 21:14:56 2024,191,618,67,245,582
Fri Nov 22 21:14:56 2024,191,622,66,244,609
Fri Nov 22 21:14:56 2024,219,635,72,250,613
Fri Nov 22 21:14:56 2024,219,615,69,243,649
Fri Nov 22 21:14:56 2024,220,622,70,251,630
Fri Nov 22 21:14:56 2024,221,621,70,236,640
Fri Nov 22 21:14:56 2024,221,617,70,246,632
Fri Nov 22 21:14:56 2024,222,590,66,237,646
Fri Nov 22 21:14:56 2024,224,588,72,235,644
Fri Nov 22 21:14:56 2024,224,586,71,236,648
Fri Nov 22 21:14:56 2024,224,570,62,242,648
Fri Nov 22 21:14:56 2024,224,571,69,244,656
Fri Nov 22 21:14:56 2024,226,575,72,249,654
Fri Nov 22 21:14:56 2024,251,579,66,243,647
Fri Nov 22 21:14:56 2024,252,568,66,243,620
Fri Nov 22 21:14:56 2024,252,565,71,234,622
Fri Nov 22 21:14:56 2024,252,577,65,240,621
Fri Nov 22 21:14:56 2024,253,598,68,238,613
Fri Nov 22 21:14:56 2024,281,605,69,237,607
Fri Nov 22 21:14:56 2024,282,607,72,241,596
Fri Nov 22 21:14:56 2024,282,609,70,238,604
Fri Nov 22 21:14:56 2024,282,630,70,243,611
Fri Nov 22 21:14:56 2024,282,620,76,252,616
Fri Nov 22 21:14:56 2024,282,609,69,237,615
Fri Nov 22 21:14:56 2024,282,618,68,246,621
Fri Nov 22 21:14:56 2024,311,614,63,242,627
Fri Nov 22 21:14:56 2024,311,606,69,246,620
Fri Nov 22 21:14:56 2024,312,618,58,248,603
Fri Nov 22 21:14:56 2024,342,603,72,250,636
