Timestamp,Millis,Myo0,Myo1,Myo2,Myo3,Myo4,Myo5,Myo6,Myo7
Mon Dec 02 20:58:07 2024,535,42.759,44.621,330.379,89.207,56.276,90.586,163.379,54.138
Mon Dec 02 20:58:07 2024,540,44.655,46.172,313.828,84.724,56.966,104.552,151.828,54.483
Mon Dec 02 20:58:07 2024,545,46.552,47.724,297.276,80.241,57.655,118.517,140.276,54.828
Mon Dec 02 20:58:07 2024,550,48.448,49.276,280.724,75.759,58.345,132.483,128.724,55.172
Mon Dec 02 20:58:07 2024,555,50.345,50.828,264.172,71.276,59.034,146.448,117.172,55.517
Mon Dec 02 20:58:07 2024,560,52.241,52.379,247.621,66.793,59.724,160.414,105.621,55.862
Mon Dec 02 20:58:07 2024,565,49.750,48.071,477.536,150.286,58.214,156.857,190.464,56.000
Mon Dec 02 20:58:07 2024,570,48.500,48.429,430.214,141.714,59.286,166.143,172.786,56.000
Mon Dec 02 20:58:07 2024,575,47.250,48.786,382.893,133.143,60.357,175.429,155.107,56.000
Mon Dec 02 20:58:07 2024,580,46.000,49.143,335.571,124.571,61.429,184.714,137.429,56.000
Mon Dec 02 20:58:07 2024,585,44.750,49.500,288.250,116.000,62.500,194.000,119.750,56.000
Mon Dec 02 20:58:07 2024,590,43.500,49.857,240.929,107.429,63.571,203.286,102.071,56.000
Mon Dec 02 20:58:07 2024,595,51.000,51.276,206.793,110.241,69.379,68.276,143.552,42.552
Mon Dec 02 20:58:07 2024,600,51.000,51.966,246.276,103.345,67.828,78.966,139.931,43.931
Mon Dec 02 20:58:07 2024,605,51.000,52.655,285.759,96.448,66.276,89.655,136.310,45.310
Mon Dec 02 20:58:07 2024,610,51.000,53.345,325.241,89.552,64.724,100.345,132.690,46.690
Mon Dec 02 20:58:07 2024,615,51.000,54.034,364.724,82.655,63.172,111.034,129.069,48.069
Mon Dec 02 20:58:07 2024,620,51.000,54.724,404.207,75.759,61.621,121.724,125.448,49.448
Mon Dec 02 20:58:07 2024,625,48.036,50.000,117.536,175.643,60.250,176.964,134.714,55.964
Mon Dec 02 20:58:07 2024,630,48.214,50.000,140.214,153.857,61.500,171.786,138.286,55.786
