Timestamp,Millis,Myo0,Myo1,Myo2,Myo3,Myo4,Myo5,Myo6,Myo7
Mon Dec 02 21:11:52 2024,260,46.296,46.296,471.148,174.259,66.519,159.519,111.185,53.926
Mon Dec 02 21:11:52 2024,265,47.778,47.778,396.889,185.556,64.111,152.111,102.111,53.556
Mon Dec 02 21:11:52 2024,270,49.259,49.259,322.630,196.852,61.704,144.704,93.037,53.185
Mon Dec 02 21:11:52 2024,275,50.741,50.741,248.370,208.148,59.296,137.296,83.963,52.815
Mon Dec 02 21:11:52 2024,280,52.222,52.222,174.111,219.444,56.889,129.889,74.889,52.444
Mon Dec 02 21:11:52 2024,285,53.704,53.704,99.852,230.741,54.481,122.481,65.815,52.074
Mon Dec 02 21:11:52 2024,290,40.700,51.100,175.100,109.100,59.300,164.500,73.100,56.600
Mon Dec 02 21:11:52 2024,295,41.867,49.600,180.267,99.267,59.800,167.000,78.267,55.933
Mon Dec 02 21:11:52 2024,300,43.033,48.100,185.433,89.433,60.300,169.500,83.433,55.267
Mon Dec 02 21:11:52 2024,305,44.200,46.600,190.600,79.600,60.800,172.000,88.600,54.600
Mon Dec 02 21:11:52 2024,310,45.367,45.100,195.767,69.767,61.300,174.500,93.767,53.933
Mon Dec 02 21:11:52 2024,315,46.533,43.600,200.933,59.933,61.800,177.000,98.933,53.267
Mon Dec 02 21:11:52 2024,320,47.515,54.030,350.667,180.606,66.758,113.636,148.667,54.333
Mon Dec 02 21:11:52 2024,325,46.303,51.606,332.333,167.121,66.152,117.727,145.333,57.667
Mon Dec 02 21:11:52 2024,330,45.091,49.182,314.000,153.636,65.545,121.818,142.000,61.000
Mon Dec 02 21:11:52 2024,335,43.879,46.758,295.667,140.152,64.939,125.909,138.667,64.333
Mon Dec 02 21:11:52 2024,340,42.667,44.333,277.333,126.667,64.333,130.000,135.333,67.667
Mon Dec 02 21:11:52 2024,345,41.455,41.909,259.000,113.182,63.727,134.091,132.000,71.000
Mon Dec 02 21:11:52 2024,350,40.242,39.485,240.667,99.697,63.121,138.182,128.667,74.333
Mon Dec 02 21:11:52 2024,355,46.400,42.200,152.200,155.400,61.400,143.800,95.200,55.800
Mon Dec 02 21:11:52 2024,360,47.750,59.950,208.350,203.050,66.200,106.500,95.800,54.150
Mon Dec 02 21:11:52 2024,365,49.000,58.200,215.600,199.800,63.200,134.000,103.800,54.400
Mon Dec 02 21:11:52 2024,370,50.250,56.450,222.850,196.550,60.200,161.500,111.800,54.650
Mon Dec 02 21:11:52 2024,375,51.500,54.700,230.100,193.300,57.200,189.000,119.800,54.900
Mon Dec 02 21:11:52 2024,380,47.964,42.321,193.357,202.679,63.214,169.786,136.214,53.929
Mon Dec 02 21:11:52 2024,385,47.786,43.929,195.143,196.071,64.286,173.714,127.286,53.571
Mon Dec 02 21:11:52 2024,390,47.607,45.536,196.929,189.464,65.357,177.643,118.357,53.214
Mon Dec 02 21:11:52 2024,395,47.429,47.143,198.714,182.857,66.429,181.571,109.429,52.857
Mon Dec 02 21:11:52 2024,400,47.250,48.750,200.500,176.250,67.500,185.500,100.500,52.500
Mon Dec 02 21:11:52 2024,405,47.071,50.357,202.286,169.643,68.571,189.429,91.571,52.143
Mon Dec 02 21:11:52 2024,410,47.000,44.321,105.393,226.571,61.821,150.821,181.429,54.929
Mon Dec 02 21:11:52 2024,415,47.000,45.929,127.357,214.429,60.929,159.929,168.571,54.571
Mon Dec 02 21:11:52 2024,420,47.000,47.536,149.321,202.286,60.036,169.036,155.714,54.214
Mon Dec 02 21:11:52 2024,425,47.000,49.143,171.286,190.143,59.143,178.143,142.857,53.857
Mon Dec 02 21:11:52 2024,430,47.000,50.750,193.250,178.000,58.250,187.250,130.000,53.500
Mon Dec 02 21:11:52 2024,435,47.000,52.357,215.214,165.857,57.357,196.357,117.143,53.143
Mon Dec 02 21:11:52 2024,440,53.821,41.214,193.821,48.464,62.107,72.000,149.464,51.321
Mon Dec 02 21:11:52 2024,445,52.929,42.286,207.929,50.786,62.643,77.000,151.786,52.929
Mon Dec 02 21:11:52 2024,450,52.036,43.357,222.036,53.107,63.179,82.000,154.107,54.536
Mon Dec 02 21:11:52 2024,455,51.143,44.429,236.143,55.429,63.714,87.000,156.429,56.143
