Timestamp,Millis,Myo0,Myo1,Myo2,Myo3,Myo4,Myo5,Myo6,Myo7
Mon Dec 02 20:54:42 2024,180,41.286,50.893,155.714,165.929,65.714,140.857,84.321,55.929
Mon Dec 02 20:54:42 2024,185,42.714,50.357,199.286,170.571,64.286,135.143,95.929,55.571
Mon Dec 02 20:54:42 2024,190,44.143,49.821,242.857,175.214,62.857,129.429,107.536,55.214
Mon Dec 02 20:54:42 2024,195,45.571,49.286,286.429,179.857,61.429,123.714,119.143,54.857
Mon Dec 02 20:54:42 2024,200,47.000,48.750,330.000,184.500,60.000,118.000,130.750,54.500
Mon Dec 02 20:54:42 2024,205,48.429,48.214,373.571,189.143,58.571,112.286,142.357,54.143
Mon Dec 02 20:54:42 2024,210,46.000,49.074,284.519,141.481,67.778,154.667,119.741,48.370
Mon Dec 02 20:54:42 2024,215,46.000,49.444,267.111,138.889,66.667,138.000,128.444,50.222
Mon Dec 02 20:54:42 2024,220,46.000,49.815,249.704,136.296,65.556,121.333,137.148,52.074
Mon Dec 02 20:54:42 2024,225,46.000,50.185,232.296,133.704,64.444,104.667,145.852,53.926
Mon Dec 02 20:54:42 2024,230,46.000,50.556,214.889,131.111,63.333,88.000,154.556,55.778
Mon Dec 02 20:54:42 2024,235,46.000,50.926,197.481,128.519,62.222,71.333,163.259,57.630
Mon Dec 02 20:54:42 2024,240,47.000,48.000,108.429,65.714,63.571,80.143,107.286,53.857
Mon Dec 02 20:54:42 2024,245,47.000,48.000,119.500,90.000,62.500,93.000,105.500,53.500
Mon Dec 02 20:54:42 2024,250,47.000,48.000,130.571,114.286,61.429,105.857,103.714,53.143
Mon Dec 02 20:54:42 2024,255,47.000,48.000,141.643,138.571,60.357,118.714,101.929,52.786
Mon Dec 02 20:54:42 2024,260,47.000,48.000,152.714,162.857,59.286,131.571,100.143,52.429
Mon Dec 02 20:54:42 2024,265,47.000,48.000,163.786,187.143,58.214,144.429,98.357,52.071
Mon Dec 02 20:54:42 2024,270,53.000,47.793,161.759,193.172,62.207,61.207,170.862,58.276
Mon Dec 02 20:54:42 2024,275,53.000,47.448,139.690,171.793,62.552,66.552,163.966,57.069
Mon Dec 02 20:54:42 2024,280,53.000,47.103,117.621,150.414,62.897,71.897,157.069,55.862
Mon Dec 02 20:54:42 2024,285,53.000,46.759,95.552,129.034,63.241,77.241,150.172,54.655
Mon Dec 02 20:54:42 2024,290,53.000,46.414,73.483,107.655,63.586,82.586,143.276,53.448
Mon Dec 02 20:54:42 2024,295,53.000,46.069,51.414,86.276,63.931,87.931,136.379,52.241
Mon Dec 02 20:54:42 2024,300,54.000,45.034,161.414,201.241,63.103,159.379,66.276,54.379
Mon Dec 02 20:54:42 2024,305,54.000,46.759,182.103,188.310,63.276,148.345,65.069,53.345
Mon Dec 02 20:54:42 2024,310,54.000,48.483,202.793,175.379,63.448,137.310,63.862,52.310
Mon Dec 02 20:54:42 2024,315,54.000,50.207,223.483,162.448,63.621,126.276,62.655,51.276
Mon Dec 02 20:54:42 2024,320,54.000,51.931,244.172,149.517,63.793,115.241,61.448,50.241
Mon Dec 02 20:54:42 2024,325,54.000,53.655,264.862,136.586,63.966,104.207,60.241,49.207
Mon Dec 02 20:54:42 2024,330,52.586,41.138,226.241,85.034,64.103,102.690,119.207,61.069
Mon Dec 02 20:54:42 2024,335,51.897,43.034,223.310,96.759,64.276,97.172,129.552,59.517
Mon Dec 02 20:54:42 2024,340,51.207,44.931,220.379,108.483,64.448,91.655,139.897,57.966
Mon Dec 02 20:54:42 2024,345,50.517,46.828,217.448,120.207,64.621,86.138,150.241,56.414
Mon Dec 02 20:54:42 2024,350,49.828,48.724,214.517,131.931,64.793,80.621,160.586,54.862
Mon Dec 02 20:54:42 2024,355,49.138,50.621,211.586,143.655,64.966,75.103,170.931,53.310
Mon Dec 02 20:54:42 2024,360,53.552,49.207,119.034,139.759,65.862,157.207,112.586,54.483
Mon Dec 02 20:54:42 2024,365,51.138,49.552,115.759,132.690,63.966,152.552,111.897,53.621
Mon Dec 02 20:54:42 2024,370,48.724,49.897,112.483,125.621,62.069,147.897,111.207,52.759
Mon Dec 02 20:54:42 2024,375,46.310,50.241,109.207,118.552,60.172,143.241,110.517,51.897
Mon Dec 02 20:54:42 2024,380,43.897,50.586,105.931,111.483,58.276,138.586,109.828,51.034
Mon Dec 02 20:54:42 2024,385,41.483,50.931,102.655,104.414,56.379,133.931,109.138,50.172
Mon Dec 02 20:54:42 2024,390,49.786,46.786,221.643,124.429,64.143,162.929,103.571,55.786
Mon Dec 02 20:54:42 2024,395,49.250,46.250,200.750,125.500,64.500,160.250,122.500,55.250
Mon Dec 02 20:54:42 2024,400,48.714,45.714,179.857,126.571,64.857,157.571,141.429,54.714
Mon Dec 02 20:54:42 2024,405,48.179,45.179,158.964,127.643,65.214,154.893,160.357,54.179
Mon Dec 02 20:54:42 2024,410,47.643,44.643,138.071,128.714,65.571,152.214,179.286,53.643
Mon Dec 02 20:54:42 2024,415,47.107,44.107,117.179,129.786,65.929,149.536,198.214,53.107
Mon Dec 02 20:54:42 2024,420,48.172,48.483,133.207,107.517,63.966,70.069,163.655,48.621
Mon Dec 02 20:54:42 2024,425,46.793,47.621,128.552,98.379,62.241,73.517,161.414,49.655
Mon Dec 02 20:54:42 2024,430,45.414,46.759,123.897,89.241,60.517,76.966,159.172,50.690
Mon Dec 02 20:54:42 2024,435,44.034,45.897,119.241,80.103,58.793,80.414,156.931,51.724
Mon Dec 02 20:54:42 2024,440,42.655,45.034,114.586,70.966,57.069,83.862,154.690,52.759
Mon Dec 02 20:54:42 2024,445,41.276,44.172,109.931,61.828,55.345,87.310,152.448,53.793
Mon Dec 02 20:54:42 2024,450,47.897,51.517,239.724,71.517,67.586,121.655,143.793,46.552
Mon Dec 02 20:54:42 2024,455,47.724,52.379,260.931,72.379,66.897,124.414,138.448,49.138
Mon Dec 02 20:54:42 2024,460,47.552,53.241,282.138,73.241,66.207,127.172,133.103,51.724
Mon Dec 02 20:54:42 2024,465,47.379,54.103,303.345,74.103,65.517,129.931,127.759,54.310
Mon Dec 02 20:54:42 2024,470,47.207,54.966,324.552,74.966,64.828,132.690,122.414,56.897
Mon Dec 02 20:54:42 2024,475,47.034,55.828,345.759,75.828,64.138,135.448,117.069,59.483
Mon Dec 02 20:54:42 2024,480,46.700,49.950,163.250,76.800,64.000,66.200,84.900,54.650
Mon Dec 02 20:54:42 2024,485,46.200,49.867,170.333,86.467,64.000,69.867,83.067,54.067
Mon Dec 02 20:54:42 2024,490,45.700,49.783,177.417,96.133,64.000,73.533,81.233,53.483
Mon Dec 02 20:54:42 2024,495,45.200,49.700,184.500,105.800,64.000,77.200,79.400,52.900
Mon Dec 02 20:54:42 2024,500,44.700,49.617,191.583,115.467,64.000,80.867,77.567,52.317
Mon Dec 02 20:54:42 2024,505,44.200,49.533,198.667,125.133,64.000,84.533,75.733,51.733
Mon Dec 02 20:54:42 2024,510,43.700,49.450,205.750,134.800,64.000,88.200,73.900,51.150
Mon Dec 02 20:54:42 2024,515,43.200,49.367,212.833,144.467,64.000,91.867,72.067,50.567
Mon Dec 02 20:54:42 2024,520,42.700,49.283,219.917,154.133,64.000,95.533,70.233,49.983
Mon Dec 02 20:54:42 2024,525,42.200,49.200,227.000,163.800,64.000,99.200,68.400,49.400
Mon Dec 02 20:54:42 2024,530,41.700,49.117,234.083,173.467,64.000,102.867,66.567,48.817
Mon Dec 02 20:54:42 2024,535,41.200,49.033,241.167,183.133,64.000,106.533,64.733,48.233
Mon Dec 02 20:54:42 2024,540,48.931,48.310,304.793,114.483,60.483,148.069,226.207,53.586
Mon Dec 02 20:54:42 2024,545,48.759,46.586,339.276,115.690,61.690,133.241,196.724,52.552
Mon Dec 02 20:54:42 2024,550,48.586,44.862,373.759,116.897,62.897,118.414,167.241,51.517
Mon Dec 02 20:54:42 2024,555,48.414,43.138,408.241,118.103,64.103,103.586,137.759,50.483
Mon Dec 02 20:54:42 2024,560,48.241,41.414,442.724,119.310,65.310,88.759,108.276,49.448
Mon Dec 02 20:54:42 2024,565,48.069,39.690,477.207,120.517,66.517,73.931,78.793,48.414
Mon Dec 02 20:54:42 2024,570,50.000,49.000,219.000,190.000,56.000,156.000,157.000,55.000
Mon Dec 02 20:54:42 2024,575,48.704,47.148,209.185,186.852,56.185,148.407,152.370,55.185
Mon Dec 02 20:54:42 2024,580,47.407,45.296,199.370,183.704,56.370,140.815,147.741,55.370
Mon Dec 02 20:54:42 2024,585,46.111,43.444,189.556,180.556,56.556,133.222,143.111,55.556
Mon Dec 02 20:54:42 2024,590,44.815,41.593,179.741,177.407,56.741,125.630,138.481,55.741
Mon Dec 02 20:54:42 2024,595,43.519,39.741,169.926,174.259,56.926,118.037,133.852,55.926
Mon Dec 02 20:54:42 2024,600,53.000,54.000,158.000,132.000,64.000,136.000,140.000,54.000
Mon Dec 02 20:54:42 2024,605,51.519,52.333,144.667,117.741,63.444,123.407,149.630,54.741
Mon Dec 02 20:54:42 2024,610,50.037,50.667,131.333,103.481,62.889,110.815,159.259,55.481
Mon Dec 02 20:54:42 2024,615,48.556,49.000,118.000,89.222,62.333,98.222,168.889,56.222
Mon Dec 02 20:54:42 2024,620,47.074,47.333,104.667,74.963,61.778,85.630,178.519,56.963
Mon Dec 02 20:54:42 2024,625,45.593,45.667,91.333,60.704,61.222,73.037,188.148,57.704
Mon Dec 02 20:54:42 2024,630,44.667,52.000,158.333,102.667,59.667,140.333,122.333,53.667
Mon Dec 02 20:54:42 2024,635,43.280,49.000,108.920,117.400,58.000,154.120,106.760,53.160
Mon Dec 02 20:54:42 2024,640,44.880,49.000,131.320,140.400,58.000,145.520,118.960,53.360
Mon Dec 02 20:54:42 2024,645,46.480,49.000,153.720,163.400,58.000,136.920,131.160,53.560
Mon Dec 02 20:54:42 2024,650,48.080,49.000,176.120,186.400,58.000,128.320,143.360,53.760
Mon Dec 02 20:54:42 2024,655,49.680,49.000,198.520,209.400,58.000,119.720,155.560,53.960
Mon Dec 02 20:54:42 2024,660,43.310,49.103,210.621,97.034,68.586,180.655,138.172,56.379
Mon Dec 02 20:54:42 2024,665,43.828,49.276,216.655,88.759,67.897,158.414,136.793,55.345
Mon Dec 02 20:54:42 2024,670,44.345,49.448,222.690,80.483,67.207,136.172,135.414,54.310
Mon Dec 02 20:54:42 2024,675,44.862,49.621,228.724,72.207,66.517,113.931,134.034,53.276
Mon Dec 02 20:54:42 2024,680,45.379,49.793,234.759,63.931,65.828,91.690,132.655,52.241
Mon Dec 02 20:54:42 2024,685,45.897,49.966,240.793,55.655,65.138,69.448,131.276,51.207
Mon Dec 02 20:54:42 2024,690,50.857,45.429,199.143,191.929,63.500,75.571,154.643,59.286
Mon Dec 02 20:54:42 2024,695,50.500,46.500,202.000,196.750,62.250,89.500,148.750,57.500
Mon Dec 02 20:54:42 2024,700,50.143,47.571,204.857,201.571,61.000,103.429,142.857,55.714
Mon Dec 02 20:54:42 2024,705,49.786,48.643,207.714,206.393,59.750,117.357,136.964,53.929
Mon Dec 02 20:54:42 2024,710,49.429,49.714,210.571,211.214,58.500,131.286,131.071,52.143
Mon Dec 02 20:54:42 2024,715,49.071,50.786,213.429,216.036,57.250,145.214,125.179,50.357
Mon Dec 02 20:54:42 2024,720,45.310,46.828,103.241,160.483,64.000,185.655,116.793,56.897
Mon Dec 02 20:54:42 2024,725,45.828,48.207,120.310,159.621,64.000,178.414,121.448,56.724
Mon Dec 02 20:54:42 2024,730,46.345,49.586,137.379,158.759,64.000,171.172,126.103,56.552
Mon Dec 02 20:54:42 2024,735,46.862,50.966,154.448,157.897,64.000,163.931,130.759,56.379
Mon Dec 02 20:54:42 2024,740,47.379,52.345,171.517,157.034,64.000,156.690,135.414,56.207
Mon Dec 02 20:54:42 2024,745,47.897,53.724,188.586,156.172,64.000,149.448,140.069,56.034
Mon Dec 02 20:54:42 2024,750,50.000,49.414,290.276,173.483,61.897,165.103,62.931,60.966
Mon Dec 02 20:54:42 2024,755,50.000,50.103,289.069,162.621,61.724,165.276,84.483,64.241
Mon Dec 02 20:54:42 2024,760,50.000,50.793,287.862,151.759,61.552,165.448,106.034,67.517
Mon Dec 02 20:54:42 2024,765,50.000,51.483,286.655,140.897,61.379,165.621,127.586,70.793
Mon Dec 02 20:54:42 2024,770,50.000,52.172,285.448,130.034,61.207,165.793,149.138,74.069
Mon Dec 02 20:54:42 2024,775,50.000,52.862,284.241,119.172,61.034,165.966,170.690,77.345
Mon Dec 02 20:54:42 2024,780,43.111,44.852,200.963,104.630,68.778,83.630,125.259,55.926
Mon Dec 02 20:54:42 2024,785,43.667,44.111,200.778,117.778,67.667,81.778,131.556,55.556
Mon Dec 02 20:54:42 2024,790,44.222,43.370,200.593,130.926,66.556,79.926,137.852,55.185
Mon Dec 02 20:54:42 2024,795,44.778,42.630,200.407,144.074,65.444,78.074,144.148,54.815
Mon Dec 02 20:54:42 2024,800,45.333,41.889,200.222,157.222,64.333,76.222,150.444,54.444
Mon Dec 02 20:54:42 2024,805,45.889,41.148,200.037,170.370,63.222,74.370,156.741,54.074
Mon Dec 02 20:54:42 2024,810,49.897,46.621,156.724,172.448,61.103,106.483,70.759,60.517
Mon Dec 02 20:54:42 2024,815,49.724,47.655,217.931,179.862,61.276,115.621,68.690,61.379
Mon Dec 02 20:54:42 2024,820,49.552,48.690,279.138,187.276,61.448,124.759,66.621,62.241
Mon Dec 02 20:54:42 2024,825,49.379,49.724,340.345,194.690,61.621,133.897,64.552,63.103
Mon Dec 02 20:54:42 2024,830,49.207,50.759,401.552,202.103,61.793,143.034,62.483,63.966
Mon Dec 02 20:54:42 2024,835,49.034,51.793,462.759,209.517,61.966,152.172,60.414,64.828
Mon Dec 02 20:54:42 2024,840,49.000,47.071,124.643,203.357,60.571,71.643,146.500,60.071
Mon Dec 02 20:54:42 2024,845,49.000,47.250,141.250,201.750,62.000,98.250,145.250,60.250
Mon Dec 02 20:54:42 2024,850,49.000,47.429,157.857,200.143,63.429,124.857,144.000,60.429
Mon Dec 02 20:54:42 2024,855,49.000,47.607,174.464,198.536,64.857,151.464,142.750,60.607
Mon Dec 02 20:54:42 2024,860,49.000,47.786,191.071,196.929,66.286,178.071,141.500,60.786
Mon Dec 02 20:54:42 2024,865,49.000,47.964,207.679,195.321,67.714,204.679,140.250,60.964
Mon Dec 02 20:54:42 2024,870,50.286,52.000,130.286,109.214,59.357,148.571,120.357,48.143
Mon Dec 02 20:54:42 2024,875,51.000,49.500,178.500,114.750,60.250,132.500,108.750,48.500
Mon Dec 02 20:54:42 2024,880,51.714,47.000,226.714,120.286,61.143,116.429,97.143,48.857
Mon Dec 02 20:54:42 2024,885,52.429,44.500,274.929,125.821,62.036,100.357,85.536,49.214
Mon Dec 02 20:54:42 2024,890,53.143,42.000,323.143,131.357,62.929,84.286,73.929,49.571
Mon Dec 02 20:54:42 2024,895,53.857,39.500,371.357,136.893,63.821,68.214,62.321,49.929
Mon Dec 02 20:54:42 2024,900,50.586,48.069,260.241,128.897,62.759,67.517,117.724,55.414
Mon Dec 02 20:54:42 2024,905,49.552,48.241,303.345,121.138,64.655,76.310,127.034,56.448
Mon Dec 02 20:54:42 2024,910,48.517,48.414,346.448,113.379,66.552,85.103,136.345,57.483
