Timestamp,Millis,Myo0,Myo1,Myo2,Myo3,Myo4,Myo5,Myo6,Myo7
Mon Dec 02 21:09:27 2024,160,50.821,52.036,184.321,187.071,62.214,153.321,160.393,58.893
Mon Dec 02 21:09:27 2024,165,49.929,52.214,195.929,167.429,63.286,149.929,147.357,58.357
Mon Dec 02 21:09:27 2024,170,49.036,52.393,207.536,147.786,64.357,146.536,134.321,57.821
Mon Dec 02 21:09:27 2024,175,48.143,52.571,219.143,128.143,65.429,143.143,121.286,57.286
Mon Dec 02 21:09:27 2024,180,47.250,52.750,230.750,108.500,66.500,139.750,108.250,56.750
Mon Dec 02 21:09:27 2024,185,46.357,52.929,242.357,88.857,67.571,136.357,95.214,56.214
Mon Dec 02 21:09:27 2024,190,45.000,48.833,177.333,177.400,58.133,138.133,137.533,57.733
Mon Dec 02 21:09:27 2024,195,45.000,48.000,164.000,179.400,58.800,128.800,130.200,56.400
Mon Dec 02 21:09:27 2024,200,45.000,47.167,150.667,181.400,59.467,119.467,122.867,55.067
Mon Dec 02 21:09:27 2024,205,45.000,46.333,137.333,183.400,60.133,110.133,115.533,53.733
Mon Dec 02 21:09:27 2024,210,45.000,45.500,124.000,185.400,60.800,100.800,108.200,52.400
Mon Dec 02 21:09:27 2024,215,45.000,44.667,110.667,187.400,61.467,91.467,100.867,51.067
Mon Dec 02 21:09:27 2024,220,47.000,52.000,139.000,75.000,63.000,116.000,98.000,57.000
Mon Dec 02 21:09:27 2024,225,47.462,46.462,166.154,128.231,66.231,84.692,177.154,52.000
Mon Dec 02 21:09:27 2024,230,48.038,47.038,171.346,109.769,65.269,104.308,157.346,52.000
Mon Dec 02 21:09:27 2024,235,48.615,47.615,176.538,91.308,64.308,123.923,137.538,52.000
Mon Dec 02 21:09:27 2024,240,49.192,48.192,181.731,72.846,63.346,143.538,117.731,52.000
Mon Dec 02 21:09:27 2024,245,49.769,48.769,186.923,54.385,62.385,163.154,97.923,52.000
Mon Dec 02 21:09:27 2024,250,40.276,44.103,365.931,182.345,67.793,67.517,161.621,54.931
Mon Dec 02 21:09:27 2024,255,41.655,44.621,340.586,194.069,66.759,85.103,159.724,54.586
Mon Dec 02 21:09:27 2024,260,43.034,45.138,315.241,205.793,65.724,102.690,157.828,54.241
Mon Dec 02 21:09:27 2024,265,44.414,45.655,289.897,217.517,64.690,120.276,155.931,53.897
Mon Dec 02 21:09:27 2024,270,45.793,46.172,264.552,229.241,63.655,137.862,154.034,53.552
Mon Dec 02 21:09:27 2024,275,47.172,46.690,239.207,240.966,62.621,155.448,152.138,53.207
Mon Dec 02 21:09:27 2024,280,54.000,49.000,490.000,181.000,68.000,85.000,121.000,56.000
Mon Dec 02 21:09:27 2024,285,52.385,51.692,358.077,190.615,58.692,182.769,92.000,52.462
Mon Dec 02 21:09:27 2024,290,51.615,51.308,331.923,196.385,60.808,183.731,109.500,53.038
Mon Dec 02 21:09:27 2024,295,50.846,50.923,305.769,202.154,62.923,184.692,127.000,53.615
Mon Dec 02 21:09:27 2024,300,50.077,50.538,279.615,207.923,65.038,185.654,144.500,54.192
Mon Dec 02 21:09:27 2024,305,49.308,50.154,253.462,213.692,67.154,186.615,162.000,54.769
Mon Dec 02 21:09:27 2024,310,47.000,43.500,198.500,150.500,60.500,156.500,104.500,56.000
Mon Dec 02 21:09:27 2024,315,49.880,49.000,284.240,206.000,62.400,129.520,83.080,51.600
Mon Dec 02 21:09:27 2024,320,49.680,49.000,234.640,181.000,61.400,123.720,89.880,52.600
Mon Dec 02 21:09:27 2024,325,49.480,49.000,185.040,156.000,60.400,117.920,96.680,53.600
Mon Dec 02 21:09:27 2024,330,49.280,49.000,135.440,131.000,59.400,112.120,103.480,54.600
Mon Dec 02 21:09:27 2024,335,49.080,49.000,85.840,106.000,58.400,106.320,110.280,55.600
Mon Dec 02 21:09:27 2024,340,49.964,54.679,83.143,149.286,64.179,159.821,244.893,55.964
Mon Dec 02 21:09:27 2024,345,49.786,53.071,98.857,135.714,65.071,153.929,229.357,55.786
Mon Dec 02 21:09:27 2024,350,49.607,51.464,114.571,122.143,65.964,148.036,213.821,55.607
Mon Dec 02 21:09:27 2024,355,49.429,49.857,130.286,108.571,66.857,142.143,198.286,55.429
Mon Dec 02 21:09:27 2024,360,49.250,48.250,146.000,95.000,67.750,136.250,182.750,55.250
Mon Dec 02 21:09:27 2024,365,49.071,46.643,161.714,81.429,68.643,130.357,167.214,55.071
Mon Dec 02 21:09:27 2024,370,45.138,45.000,149.414,232.414,66.862,151.276,162.931,59.897
Mon Dec 02 21:09:27 2024,375,45.828,45.000,136.483,214.483,66.172,142.655,162.586,59.379
Mon Dec 02 21:09:27 2024,380,46.517,45.000,123.552,196.552,65.483,134.034,162.241,58.862
Mon Dec 02 21:09:27 2024,385,47.207,45.000,110.621,178.621,64.793,125.414,161.897,58.345
Mon Dec 02 21:09:27 2024,390,47.897,45.000,97.690,160.690,64.103,116.793,161.552,57.828
Mon Dec 02 21:09:27 2024,395,48.586,45.000,84.759,142.759,63.414,108.172,161.207,57.310
Mon Dec 02 21:09:27 2024,400,47.000,47.000,179.000,79.000,62.000,91.000,129.000,56.000
Mon Dec 02 21:09:27 2024,405,47.185,48.111,179.556,98.815,62.185,97.111,121.593,56.000
Mon Dec 02 21:09:27 2024,410,47.370,49.222,180.111,118.630,62.370,103.222,114.185,56.000
Mon Dec 02 21:09:27 2024,415,47.556,50.333,180.667,138.444,62.556,109.333,106.778,56.000
Mon Dec 02 21:09:27 2024,420,47.741,51.444,181.222,158.259,62.741,115.444,99.370,56.000
Mon Dec 02 21:09:27 2024,425,47.926,52.556,181.778,178.074,62.926,121.556,91.963,56.000
Mon Dec 02 21:09:27 2024,430,50.000,47.000,241.000,91.000,56.000,185.000,57.000,55.000
Mon Dec 02 21:09:27 2024,435,50.000,48.429,286.179,102.250,57.786,164.643,59.857,53.571
Mon Dec 02 21:09:27 2024,440,50.000,49.857,331.357,113.500,59.571,144.286,62.714,52.143
Mon Dec 02 21:09:27 2024,445,50.000,51.286,376.536,124.750,61.357,123.929,65.571,50.714
Mon Dec 02 21:09:27 2024,450,50.000,52.714,421.714,136.000,63.143,103.571,68.429,49.286
Mon Dec 02 21:09:27 2024,455,50.000,54.143,466.893,147.250,64.929,83.214,71.286,47.857
Mon Dec 02 21:09:27 2024,460,51.333,53.000,304.667,89.333,64.000,86.333,111.000,54.333
Mon Dec 02 21:09:27 2024,465,47.115,47.308,231.538,177.154,66.538,125.231,117.308,52.346
Mon Dec 02 21:09:27 2024,470,47.308,46.154,245.769,189.077,65.769,130.615,111.154,52.923
Mon Dec 02 21:09:27 2024,475,47.500,45.000,260.000,201.000,65.000,136.000,105.000,53.500
Mon Dec 02 21:09:27 2024,480,47.692,43.846,274.231,212.923,64.231,141.385,98.846,54.077
Mon Dec 02 21:09:27 2024,485,47.885,42.692,288.462,224.846,63.462,146.769,92.692,54.654
Mon Dec 02 21:09:27 2024,490,48.000,47.000,300.000,103.000,56.000,90.000,96.000,60.000
Mon Dec 02 21:09:27 2024,495,53.852,43.778,215.519,140.111,64.407,128.519,84.519,55.556
Mon Dec 02 21:09:27 2024,500,53.667,46.000,203.667,134.000,63.667,116.667,87.667,55.000
Mon Dec 02 21:09:27 2024,505,53.481,48.222,191.815,127.889,62.926,104.815,90.815,54.444
Mon Dec 02 21:09:27 2024,510,53.296,50.444,179.963,121.778,62.185,92.963,93.963,53.889
Mon Dec 02 21:09:27 2024,515,53.111,52.667,168.111,115.667,61.444,81.111,97.111,53.333
Mon Dec 02 21:09:27 2024,520,41.000,39.000,184.000,232.000,56.000,162.000,184.000,60.000
Mon Dec 02 21:09:27 2024,525,41.357,41.679,161.500,201.643,57.786,173.964,171.857,58.929
Mon Dec 02 21:09:27 2024,530,41.714,44.357,139.000,171.286,59.571,185.929,159.714,57.857
Mon Dec 02 21:09:27 2024,535,42.071,47.036,116.500,140.929,61.357,197.893,147.571,56.786
Mon Dec 02 21:09:27 2024,540,42.429,49.714,94.000,110.571,63.143,209.857,135.429,55.714
Mon Dec 02 21:09:27 2024,545,42.786,52.393,71.500,80.214,64.929,221.821,123.286,54.643
Mon Dec 02 21:09:27 2024,550,50.000,49.000,183.000,179.000,61.000,96.000,249.000,54.000
Mon Dec 02 21:09:27 2024,555,50.000,50.296,186.148,160.667,61.185,114.519,228.815,53.074
Mon Dec 02 21:09:27 2024,560,50.000,51.593,189.296,142.333,61.370,133.037,208.630,52.148
Mon Dec 02 21:09:27 2024,565,50.000,52.889,192.444,124.000,61.556,151.556,188.444,51.222
Mon Dec 02 21:09:27 2024,570,50.000,54.185,195.593,105.667,61.741,170.074,168.259,50.296
Mon Dec 02 21:09:27 2024,575,50.000,55.481,198.741,87.333,61.926,188.593,148.074,49.370
Mon Dec 02 21:09:27 2024,580,45.107,44.893,104.857,202.750,57.429,148.107,111.536,55.036
Mon Dec 02 21:09:27 2024,585,45.643,44.357,114.143,201.500,59.571,138.643,119.214,55.214
Mon Dec 02 21:09:27 2024,590,46.179,43.821,123.429,200.250,61.714,129.179,126.893,55.393
Mon Dec 02 21:09:27 2024,595,46.714,43.286,132.714,199.000,63.857,119.714,134.571,55.571
Mon Dec 02 21:09:27 2024,600,47.250,42.750,142.000,197.750,66.000,110.250,142.250,55.750
Mon Dec 02 21:09:27 2024,605,47.786,42.214,151.286,196.500,68.143,100.786,149.929,55.929
Mon Dec 02 21:09:27 2024,610,50.036,48.071,55.929,257.536,68.536,185.250,185.071,56.000
Mon Dec 02 21:09:27 2024,615,50.214,48.429,90.571,230.214,66.214,176.500,180.429,56.000
Mon Dec 02 21:09:27 2024,620,50.393,48.786,125.214,202.893,63.893,167.750,175.786,56.000
Mon Dec 02 21:09:27 2024,625,50.571,49.143,159.857,175.571,61.571,159.000,171.143,56.000
Mon Dec 02 21:09:27 2024,630,50.750,49.500,194.500,148.250,59.250,150.250,166.500,56.000
Mon Dec 02 21:09:27 2024,635,50.929,49.857,229.143,120.929,56.929,141.500,161.857,56.000
Mon Dec 02 21:09:27 2024,640,51.267,54.467,377.867,128.200,61.600,119.000,122.000,62.800
Mon Dec 02 21:09:27 2024,645,49.433,53.133,320.033,123.700,60.600,121.500,132.000,62.300
Mon Dec 02 21:09:27 2024,650,47.600,51.800,262.200,119.200,59.600,124.000,142.000,61.800
Mon Dec 02 21:09:27 2024,655,45.767,50.467,204.367,114.700,58.600,126.500,152.000,61.300
Mon Dec 02 21:09:27 2024,660,43.933,49.133,146.533,110.200,57.600,129.000,162.000,60.800
Mon Dec 02 21:09:27 2024,665,42.100,47.800,88.700,105.700,56.600,131.500,172.000,60.300
